Churn,Tenure,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Population,Age,Income,Children,Timely_Response,Timely_Fixes,Timely_Replacements,Reliability,Options,Respectful_Response,Courteous_Exchange,Active_Listening,Gender_Female,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Phone,Multiple,InternetService_Fiber_Optic,InternetService_DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Monthly,Contract_One_Year,PaperlessBilling
0,19.77218,10.96556,18,1,1,47309,23,69658.99,3,2,3,3,3,5,2,2,2,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
1,10.59517,8.76848,16,2,0,30955,64,27549.98,1,4,4,4,3,5,4,3,4,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1
0,16.17631,8.920519,18,1,1,39658,69,35531.41,2,4,4,2,3,4,6,3,3,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1
1,10.31129,5.453667,15,1,0,618,75,29712.43,4,4,5,6,4,3,5,5,3,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0
0,8.33073,7.716878,15,0,0,23590,50,16284.04,0,4,4,4,4,4,5,4,4,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0
1,3.267702,11.37883,12,0,0,1157,55,34502.38,5,4,4,4,1,5,2,2,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0
1,1.891666,9.5481,14,3,1,1041,60,8191.55,0,3,4,4,4,3,3,3,3,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0
0,6.06866,10.4737,9,2,0,687,76,23852.88,0,3,2,4,4,5,3,1,3,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1
1,2.290777,8.642574,14,1,0,3875,71,65905.06,0,4,3,3,3,2,4,5,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
0,7.53282,9.736413,9,1,1,218,31,80392.41,2,6,4,6,4,2,5,4,7,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1
1,9.27204,10.54741,11,0,0,2171,28,15539.98,1,3,2,3,4,1,4,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
0,6.725815,12.01598,13,1,1,3107,63,37204.88,2,4,4,4,3,4,4,5,5,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0
0,2.320115,8.804879,18,0,0,1560,59,75961.5,2,2,3,3,5,3,3,4,3,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
0,20.51646,9.716777,13,1,0,35061,65,52918.39,0,4,3,4,3,1,3,3,3,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1
1,1.304537,9.326261,11,1,0,1067,53,19734.93,0,3,3,2,5,2,4,4,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
1,17.15829,11.90764,13,2,2,7782,26,7399.99,3,3,3,4,3,3,3,2,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1
0,23.77384,15.24347,18,2,0,14381,75,35061.97,1,2,3,2,2,4,2,2,3,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0
1,3.213888,11.31727,12,2,1,6571,74,14589.73,0,2,2,3,3,5,2,4,3,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1
1,11.00718,11.02812,14,1,2,25,43,44039.11,1,3,2,3,4,4,4,3,3,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1
1,10.18298,11.87094,5,1,1,998,44,29538.29,2,4,4,3,5,3,4,3,4,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1
1,3.62899,12.63329,14,2,1,138,69,35976.11,1,5,4,4,4,3,4,5,5,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1
0,1.598975,12.96527,12,0,1,482,54,12234.1,0,4,3,6,3,4,4,5,4,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1
0,8.161424,14.51569,15,1,0,1532,18,69885.69,4,4,3,3,4,4,4,2,3,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0
1,8.201372,10.53608,15,1,0,210,22,54010.14,1,4,2,3,6,3,4,4,5,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1
1,4.606587,9.437887,9,0,0,30350,84,48487.99,4,5,4,3,3,4,4,5,5,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0
0,7.469813,8.673822,8,0,1,61045,54,44250.65,1,2,2,2,4,3,3,3,2,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
1,6.21102,14.57549,7,0,0,14559,53,88400.03,1,2,3,2,2,3,3,4,5,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1
1,2.048055,9.493706,15,1,0,14790,71,59983.38,0,2,3,2,2,3,5,3,4,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1
0,2.123318,8.682117,13,1,0,902,24,48005.6,0,2,3,2,4,4,2,3,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1
1,6.631092,5.922697,12,2,0,26539,45,22272.17,2,5,5,4,3,5,3,4,4,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1
1,9.389883,12.14774,15,0,0,6067,37,40760.02,0,4,5,3,3,4,2,4,4,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1
0,8.718999,9.587984,15,0,0,31474,69,17373.47,2,3,4,5,3,5,3,5,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1
0,19.92045,4.806157,12,2,0,751,87,47516.45,1,3,3,5,2,3,4,4,3,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0
1,5.43842,13.60515,15,4,0,1223,42,88294.82,4,3,3,4,4,4,2,2,4,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0
1,2.518069,5.539493,11,2,0,24112,26,90583.52,2,3,3,3,4,4,3,4,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
0,4.433189,12.85748,14,0,0,1372,18,44844.68,0,2,2,1,1,4,3,4,3,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
1,9.873195,16.87597,14,0,1,61,86,36899.75,4,4,5,3,5,3,3,4,3,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1
0,12.03278,11.87073,14,2,0,27661,42,39158.11,1,5,4,2,2,4,4,6,3,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
1,2.408011,5.107328,14,1,0,688,22,46677.89,3,2,3,4,5,3,2,3,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
1,3.876369,6.686068,11,0,0,65123,27,97020.52,0,5,4,4,3,3,4,4,4,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0
1,7.713222,8.97627,12,2,0,16882,63,19297.41,0,5,3,3,4,2,3,4,3,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0
0,9.075014,13.51253,16,2,0,633,64,7396.95,2,3,4,4,4,3,3,4,3,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0,7.802142,4.802614,10,1,1,948,85,99411.44,7,5,4,4,3,3,4,4,2,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1
0,6.281821,12.63743,6,0,0,2138,21,64204.39,1,3,3,3,3,4,4,4,4,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
0,10.16083,9.409854,12,0,0,3957,22,9119.54,4,4,5,6,3,4,4,5,4,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
0,10.44121,10.46074,12,2,0,2017,42,30891.62,2,5,4,4,3,3,4,4,4,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,2.923404,7.364671,5,1,0,34119,74,63754.19,3,3,3,3,4,2,4,4,4,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0
1,7.930205,5.638287,13,0,0,5450,32,52174.46,3,3,3,2,3,5,2,2,4,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1
0,7.194486,14.70902,11,4,0,22356,58,39653.88,1,3,3,3,5,2,3,3,4,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1
0,5.664193,11.08379,11,0,0,32135,74,55755.9,1,3,3,4,4,4,2,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,3.41763,3.727902,8,1,0,270,39,11020.25,0,3,3,2,4,4,4,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,3.589597,10.70974,14,2,0,4704,86,13631.29,2,4,4,3,3,3,4,4,3,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0
0,3.769755,12.15921,11,0,0,103,59,8615,0,5,5,4,3,4,3,3,6,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0
1,2.312021,9.566023,14,3,0,13268,19,78517.82,3,3,4,4,3,3,5,4,4,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0
0,1.481645,11.08684,6,1,0,13190,87,36947.65,3,4,4,4,4,3,4,5,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,4.540275,8.156206,15,1,1,8013,37,76990.4,4,4,3,4,4,4,3,3,3,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1
1,15.12639,9.578665,17,2,1,33240,87,9302.37,0,5,4,3,4,2,6,5,6,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0
1,6.894406,10.05121,14,1,0,1676,46,9443.85,1,4,3,3,4,3,5,5,5,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0
0,8.989805,6.282281,11,0,0,510,59,26026.91,2,4,3,4,2,4,3,3,4,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0
1,22.60375,6.566112,13,0,0,620,40,70138.08,2,3,3,3,5,3,3,2,3,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1
1,9.910534,10.70363,15,3,0,3671,21,53863.95,1,3,2,3,3,1,4,3,4,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1
1,1.597599,10.97771,9,2,0,21141,23,21183.28,2,4,3,3,3,3,3,3,3,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0
0,9.705314,13.13153,12,1,2,978,50,82809.36,0,2,3,2,2,4,2,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1
1,9.254257,6.796972,11,0,0,54081,84,30511.85,1,2,3,3,5,3,3,3,2,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0
1,13.262,8.178814,15,1,0,184,85,42504.3,0,2,3,3,4,3,3,4,3,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0
0,10.65826,8.91016,9,1,0,316,72,13325.5,1,3,4,3,2,4,2,3,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
1,12.05486,5.730434,13,1,0,6443,47,40668.61,3,3,4,3,3,4,3,3,4,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1
1,8.915226,9.617616,15,1,0,32363,23,1817.99,1,4,4,3,4,2,5,5,3,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0
0,5.623623,11.34087,15,4,0,1651,21,22626.98,1,1,3,3,4,2,3,2,2,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0
0,16.31066,5.042263,13,0,0,272,48,31777.28,3,3,5,3,3,5,3,4,4,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1
1,1.324008,12.80149,5,0,0,8171,76,12750.09,1,4,4,4,4,3,4,3,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
1,9.000072,13.15184,10,0,1,259,86,80536.9,2,4,4,3,4,3,3,4,3,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0
0,20.3759,12.79698,12,2,0,12672,38,54832.87,0,5,3,4,4,3,4,3,4,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0
0,13.51008,6.564067,9,0,0,12846,69,25891.09,1,3,4,1,3,2,5,4,4,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1
0,16.27138,11.66989,14,2,0,40063,70,5919.03,3,2,1,3,4,4,4,3,4,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0
1,1.453865,11.24987,16,1,0,2349,40,57025.5,1,3,4,4,3,5,2,3,3,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
0,3.949032,5.317716,15,1,0,2055,19,32559.23,0,4,4,4,3,4,4,4,4,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1
1,5.714934,6.659319,21,1,1,1499,65,18088.6,2,4,3,3,3,3,4,2,4,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
0,1.875298,7.654546,15,1,1,6394,82,63832.69,1,5,4,3,3,3,5,3,4,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
1,9.343412,6.926083,9,2,0,51,85,24740.03,3,4,4,3,4,4,5,5,3,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
1,6.735348,8.516783,10,1,1,252,62,32733.34,6,4,3,2,4,4,3,4,3,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0
1,8.373701,6.382829,12,0,1,60408,67,20657.67,0,3,4,3,4,2,6,4,3,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0
0,5.998405,15.41346,12,0,0,362,69,12565.71,0,4,5,5,1,4,4,4,3,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0
0,3.052755,10.24791,12,0,0,31560,20,7657.12,3,4,4,5,5,2,3,4,3,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
1,11.93299,17.70648,10,2,0,28382,61,40651.57,0,4,3,3,5,3,2,6,4,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0
0,14.84017,9.714093,18,1,0,5993,77,22342.54,3,3,3,3,4,2,4,3,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1
0,14.71926,10.62357,9,0,0,4425,71,18025.4,3,5,3,4,2,6,4,4,4,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1
0,7.542197,8.042797,10,1,0,55215,40,10832.11,2,2,3,2,3,3,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,4.525491,13.46555,12,1,0,1203,88,19228.48,4,3,2,3,2,4,2,3,3,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0
0,3.83138,10.03056,14,1,1,15603,84,36779.84,0,2,2,2,5,2,5,4,3,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
0,1.113741,14.7226,15,5,0,3226,89,37089.25,5,5,5,5,4,3,4,6,3,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1
0,3.878694,11.31682,14,2,0,250,49,28065.13,3,4,3,3,4,3,3,4,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
0,4.532646,13.20452,11,1,0,1855,73,35562.1,0,5,4,4,3,4,4,5,5,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1
0,10.49454,14.88825,15,1,0,1016,21,21294.79,0,3,3,4,4,3,4,4,4,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
1,6.678303,9.637687,7,2,1,219,77,78317.51,1,3,3,3,3,4,3,4,3,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1
1,3.212519,9.57821,14,1,0,6740,79,22667.79,1,4,5,4,2,4,3,5,4,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
1,2.54348,10.15947,16,2,1,6853,36,66420.62,1,5,6,5,4,3,4,4,4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0,6.976028,12.93507,10,1,2,1019,36,22140.82,0,6,5,4,2,3,4,5,4,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1
1,5.288444,12.9092,16,2,1,6756,42,41877.51,4,3,3,4,4,2,4,3,3,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1
1,1.832601,3.093082,15,1,0,129,39,17768.57,1,4,4,3,3,3,4,5,3,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0
0,4.870047,10.87864,13,0,0,7329,75,10825.44,1,5,5,4,3,2,4,4,3,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0
0,9.688639,9.092051,12,1,0,123,19,15662.37,2,4,2,2,4,3,3,4,4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1
0,13.61564,4.180656,14,0,0,26117,46,32643.06,4,3,2,4,4,5,2,2,2,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1
1,4.939997,12.82617,16,0,0,7397,31,18025.26,1,4,4,6,2,4,2,3,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1
1,15.51348,8.947076,15,0,1,15289,46,38472.15,4,5,5,5,3,4,4,3,4,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
1,9.556572,5.610881,10,3,0,76177,76,22517.47,3,4,4,4,5,3,4,4,4,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1
1,7.035161,10.64353,11,2,2,10827,59,28937.58,0,5,5,5,4,3,4,5,4,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1
0,15.84051,7.709487,7,1,0,212,67,2492.8,4,3,2,3,4,3,3,3,3,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,13.31462,6.383836,14,0,0,27734,30,4631.67,0,2,2,4,2,4,2,3,3,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1
1,1.862828,11.74644,11,1,0,40340,70,37535.82,2,4,4,4,4,3,4,4,2,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
0,15.14561,14.13784,10,0,1,14472,56,6225.4,7,4,4,4,1,5,3,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,5.902195,10.56362,12,1,0,2656,71,12457.3,1,2,4,2,7,2,4,2,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
1,2.339183,8.25657,14,1,0,18353,58,18863.86,1,1,2,2,3,4,3,3,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1
0,15.53401,10.51882,12,1,0,36531,87,29161.81,0,2,3,4,5,3,4,4,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
1,10.71719,9.265037,10,2,0,7023,81,71364.52,3,5,5,5,4,4,4,2,4,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0
0,2.668217,11.88396,16,2,1,14,76,18139.97,0,5,4,4,3,3,5,4,4,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0
0,2.19437,8.495274,15,4,0,293,60,17625.52,1,1,3,3,4,2,4,4,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,8.539485,3.199247,15,0,0,332,58,98555.98,1,3,4,3,3,5,3,4,3,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0
0,4.527649,3.836284,14,0,2,4633,18,33482.23,0,3,4,3,4,3,4,2,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
0,8.664975,9.852096,7,1,0,3802,57,19275.26,1,4,4,5,2,4,4,3,6,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1
0,1.567389,14.33729,16,2,0,6019,62,61913.12,0,4,4,3,3,4,5,4,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1
1,4.14274,7.753207,7,2,0,1181,40,56961.06,1,4,4,4,5,4,4,5,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
1,5.18336,10.25011,8,2,1,1337,86,38960.89,1,5,4,3,5,4,4,3,5,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1
0,10.34256,6.886832,14,1,0,38476,52,37354.74,2,3,3,4,4,3,4,5,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1,3.1741,6.346383,12,3,2,9948,78,48318.32,1,3,2,3,4,3,4,4,4,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1
1,3.209982,12.25181,11,1,2,21943,86,68325.35,5,3,3,4,5,3,4,3,3,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0
1,13.02762,12.06657,14,1,0,1680,49,43121.79,2,5,5,5,4,2,5,3,4,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1
1,1.625652,11.39258,9,1,0,50,56,71340.92,1,3,4,3,3,4,2,2,2,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1
0,1.201284,10.02146,13,1,0,34519,72,36209.68,3,5,4,4,3,3,5,3,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0
1,6.645392,6.827248,9,1,0,3643,29,20761.5,3,4,3,4,3,4,2,3,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1
0,16.23853,11.07961,14,3,0,188,23,77235.23,1,3,4,3,5,1,6,5,4,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0,16.12056,12.29069,7,1,1,21962,80,1443.24,2,3,4,3,3,3,4,3,4,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1
0,4.157726,7.98482,17,2,0,1429,73,80104.26,1,4,3,5,5,3,4,4,4,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
1,9.880576,7.394984,10,1,1,1477,85,3174.98,0,5,5,4,4,2,4,4,4,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0
1,11.63547,11.11128,10,0,0,29138,70,9437.06,2,2,3,2,5,3,2,3,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1
1,5.929212,4.821467,13,0,1,390,85,8698.92,1,4,3,4,4,2,5,4,4,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
1,5.875553,9.823796,10,2,0,1353,28,48448.03,1,4,4,5,4,3,4,5,5,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1
0,3.695049,10.49797,11,0,0,14850,72,18955.08,3,4,4,4,3,5,3,4,4,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
0,2.590681,9.175744,16,1,0,406,45,38487.58,0,3,3,3,3,3,3,4,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
0,3.352593,7.545047,11,1,1,32066,38,24481.75,2,3,3,3,5,1,4,4,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
0,9.93773,10.67816,10,1,0,5440,36,37715.18,0,3,5,2,5,4,4,4,3,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1
1,7.988116,5.808195,15,1,0,2331,22,3514.8,0,4,3,3,4,3,3,2,5,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0
1,10.47789,12.16211,12,0,0,2551,22,30388.27,0,2,3,2,2,3,4,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
0,1.611266,11.62501,13,1,0,3697,28,4441.06,3,3,3,3,5,3,4,5,4,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0
0,10.58401,6.794031,12,0,0,586,80,32964.42,1,4,5,3,3,6,5,5,4,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1
1,1.916489,10.43721,11,1,1,726,75,17202.87,4,2,2,2,5,3,3,1,3,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1
0,28.57082,8.382585,13,1,1,19593,19,26319.53,2,4,4,3,3,4,2,2,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1,1.532436,13.10218,10,1,1,41407,81,71453.49,1,3,3,3,3,4,3,5,4,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
1,12.7895,10.22177,13,2,1,12749,69,38594.93,2,6,4,5,4,3,4,4,3,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1
1,8.640886,13.42202,14,0,0,262,52,11257.58,1,3,4,4,4,3,4,4,2,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1
0,6.465898,7.749499,21,0,0,2479,37,16749.24,3,4,4,5,1,5,4,5,4,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0
0,9.416447,10.77733,15,2,1,782,55,53808.11,0,4,5,5,3,6,3,4,3,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1
0,3.062161,11.26231,11,2,2,861,39,95843.1,0,4,4,3,5,2,4,4,3,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1
1,8.692007,15.60533,8,2,1,1827,80,34784.01,1,3,4,1,3,4,3,2,3,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1
0,11.07503,17.13207,14,1,0,10989,46,43134.57,7,5,5,4,4,3,6,4,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,1.524132,12.45757,14,0,1,78,19,35168.77,1,3,3,5,3,1,4,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
0,10.70349,7.096983,14,1,0,22744,81,17555.47,1,4,5,4,5,3,5,3,3,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1
1,2.327566,6.955194,11,0,0,642,38,20179.28,0,3,2,3,3,4,3,3,3,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1
1,1.764563,9.924365,9,2,0,38524,62,29491.37,6,2,2,2,3,4,1,3,3,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1
0,1.190018,11.82011,14,1,0,975,85,40453.58,2,3,4,2,3,3,5,3,2,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
0,2.049307,10.29605,5,0,0,785,50,3853.35,4,4,3,3,2,4,3,4,3,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1
0,16.7247,8.76533,13,1,0,58705,37,24847.04,1,5,5,5,3,5,3,4,3,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0
1,5.599131,12.894590000000001,13,0,0,2074,71,41443.9,0,4,4,5,4,4,2,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
0,2.71724,4.804521,11,0,1,7439,81,83140.55,7,4,6,5,4,3,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1,5.207616,6.292876,8,1,1,40866,23,14413.03,2,3,2,3,5,2,2,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
0,14.66848,5.576787,13,1,0,2408,29,90839.09,3,3,3,5,4,4,2,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,1.932645,11.64702,9,0,1,1454,18,44641.21,1,3,3,3,2,4,4,3,3,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1
1,22.25056,10.66418,19,1,1,995,86,6992.92,4,4,4,3,5,2,4,5,5,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1
