Churn,Tenure,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Population,Age,Income,Children,Timely_Response,Timely_Fixes,Timely_Replacements,Reliability,Options,Respectful_Response,Courteous_Exchange,Active_Listening,Gender_Female,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Phone,Multiple,InternetService_Fiber_Optic,InternetService_DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Monthly,Contract_One_Year,PaperlessBilling
1,9.151527,9.604833,13,1,0,14429,29,31020.23,1,3,3,3,4,3,4,2,4,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1
1,9.074838,7.629733,16,1,1,3078,80,53461.96,1,4,3,3,4,2,3,4,4,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1
0,4.93863,11.26531,7,1,0,331,39,75680.04,1,3,3,2,4,4,4,1,2,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0
1,3.545553,11.96125,7,1,0,6902,59,42450.26,0,3,4,3,4,3,3,4,3,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1
1,7.556151,8.620735,14,1,0,253,60,53710.84,2,4,5,6,4,4,4,5,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1
1,3.944467,12.14493,14,1,1,4402,50,71445.14,0,5,6,3,4,3,4,6,4,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0
0,5.927239,13.33597,10,3,1,4420,76,40493.15,1,5,4,5,3,4,4,4,5,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1
1,5.685414,6.330446,14,1,0,34056,23,24979.03,2,3,3,4,4,4,4,4,4,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1
1,3.511593,14.25234,6,1,1,1476,20,41375.24,5,3,3,3,4,4,4,2,3,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1
1,4.075856,10.86174,10,0,1,80489,65,39999.89,4,4,4,5,2,5,4,4,4,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1
0,11.36757,11.67791,17,0,0,632,57,27127.11,0,2,3,3,5,4,3,3,3,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
0,14.00176,15.35326,11,3,0,23064,65,18347.88,0,3,3,3,3,2,5,3,5,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
0,4.193947,10.17406,10,0,0,1970,21,35876.08,7,6,4,5,4,2,6,6,5,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
0,10.50792,10.00277,7,0,1,193,32,26939.34,3,5,6,4,3,4,5,5,3,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1
0,14.12424,10.89454,12,1,0,731,22,56527.93,2,4,3,4,3,5,4,4,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
0,5.099943,10.71125,8,0,0,1371,33,17094.43,1,3,3,3,4,2,5,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,27.12312,5.29024,12,3,0,2057,69,25588.69,2,3,3,2,4,4,4,3,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
0,6.523366,10.29324,16,0,1,31085,60,81905.71,3,3,3,3,3,4,2,4,4,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
0,6.477458,5.393739,11,4,1,40857,23,81939.38,2,5,6,5,3,4,4,5,4,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1
0,6.460792,7.954417,20,2,0,865,28,14959.35,1,2,2,2,4,2,3,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,10.89627,10.65169,14,1,0,25823,62,21225.8,0,2,2,2,3,5,3,3,3,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1
0,8.369827,7.39847,16,1,1,2121,40,36582.97,3,4,3,2,3,3,3,1,3,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
0,7.833185,14.45591,13,0,0,410,35,23519.38,0,2,3,3,3,3,3,2,3,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1
0,11.31749,11.90278,13,2,1,233,62,61174.45,1,3,5,3,4,4,4,3,5,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
0,2.942683,5.414347,10,1,0,179,47,11047.8,2,5,4,5,4,4,5,2,4,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1
0,2.313262,11.93348,16,0,0,784,24,25182.77,0,4,4,4,3,4,3,3,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1
0,1.253929,10.8972,11,0,0,32688,67,28090.98,1,5,5,5,4,2,5,3,4,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0
0,4.565947,7.338415,9,3,0,86,63,32997.15,4,3,2,3,4,3,5,4,2,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,19.56364,5.058999,10,1,1,2402,26,33601.53,3,3,3,4,4,2,4,4,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1
1,6.081227,7.630385,12,1,1,617,86,26071.16,1,2,2,2,3,4,3,4,3,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0
0,3.304515,12.24034,13,1,0,52371,59,55038.41,3,3,3,2,3,3,3,3,3,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,19.42268,8.598544,7,1,1,8071,49,13808.1,3,5,4,4,5,1,4,4,5,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1
0,3.158254,11.73921,10,1,0,16760,36,51493.25,2,4,3,3,6,3,3,3,5,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
0,13.21355,5.415772,14,0,1,2132,46,27655.18,5,5,4,4,2,3,4,3,3,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
1,13.27794,8.735032,12,0,1,177,63,61325.92,0,2,1,1,2,4,4,2,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1
0,29.38102,11.07446,12,0,0,38073,60,4247.27,4,3,3,2,1,6,1,1,2,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1
0,13.25623,15.20869,7,1,0,2948,78,36032.27,0,5,5,4,5,2,6,4,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
1,13.08183,12.44739,15,0,0,940,85,24352.1,1,2,3,3,2,3,2,2,3,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1
0,5.14486,9.886088,9,0,2,66,55,45652.37,4,4,4,4,4,4,3,4,5,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1
0,5.001663,11.47978,8,1,1,17052,29,59985.28,0,3,3,4,4,3,2,3,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1
0,12.95912,12.45674,10,0,0,1101,19,56246.75,3,3,2,3,3,5,2,4,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,11.31189,12.88345,17,1,0,324,27,27783.12,3,2,3,2,3,3,3,4,2,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0
1,14.75827,8.415408,3,2,0,4967,77,48079.33,0,3,2,3,3,4,4,3,3,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1
0,12.62769,12.60775,10,2,0,3149,66,14910.59,6,5,6,5,5,4,6,5,4,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1
0,3.962302,7.10498,13,2,0,26061,87,5269.25,1,4,4,3,2,6,2,4,3,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1
0,16.43691,9.678927,12,3,0,94,49,50538.21,0,4,4,5,2,5,4,2,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
1,9.349363,8.048411,12,2,0,14580,52,63089.7,3,3,4,4,2,4,3,3,3,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
1,3.0274200000000002,5.523528,8,2,0,1187,64,50015.49,3,4,4,5,3,4,4,3,3,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
1,20.89442,4.199369,9,1,2,76,84,9967.84,0,5,5,4,3,4,4,4,3,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1
0,11.62262,11.09081,12,1,0,427,73,50161.62,7,4,5,4,3,4,4,5,5,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
0,7.567398,9.168597,14,1,1,2405,44,28020.92,0,3,3,3,1,4,3,4,5,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1
0,23.28091,7.92766,8,3,0,18301,66,42965.51,4,4,4,4,1,3,4,5,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,7.571234,12.14678,11,0,0,25901,37,17878.4,3,4,3,2,2,5,3,3,3,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
0,23.75492,7.912433,11,1,0,900,62,5875.82,0,5,5,5,2,4,4,3,3,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
0,4.83659,7.204886,14,1,1,141,72,29702.84,0,4,3,2,3,4,3,3,4,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
0,8.161101,12.38875,13,4,0,1283,36,39983.19,0,4,4,4,4,2,3,4,3,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
0,5.317775,13.29232,14,0,1,3708,74,72862.83,6,3,3,2,2,5,4,4,4,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0
0,7.896421,11.06462,12,0,0,3006,57,10085.48,2,4,5,4,4,4,3,3,4,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0
0,2.277916,3.681734,14,1,0,18518,28,18911.92,1,3,4,3,4,2,4,3,4,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1,8.808902,6.789145,9,1,0,4363,71,33377.2,3,3,3,5,4,4,2,3,5,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1
0,20.5032,10.36633,15,1,1,276,71,56728.64,4,4,3,5,5,2,5,4,6,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
1,3.992629,9.994249,10,1,0,34918,21,48268.53,6,4,3,4,3,4,3,3,4,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1
0,4.434036,10.38882,14,1,2,680,22,69455.07,4,3,4,3,4,3,5,4,3,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0
1,6.318781,13.74841,11,1,1,7169,40,42568.16,1,3,1,4,2,3,4,3,3,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
0,4.226363,9.300768,11,1,1,480,75,8164.76,0,3,4,3,5,3,4,4,3,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1,5.315954,9.959672,13,1,0,549,49,99120.55,1,4,4,5,4,3,4,3,4,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1
0,4.078283,13.51296,11,2,0,0,55,21549.44,1,4,3,5,2,5,3,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3.284958,12.43999,16,2,0,17094,50,33565.09,3,3,4,4,3,3,4,5,3,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
0,24.94738,2.30196,9,1,0,4825,84,59919.2,5,4,4,4,4,2,3,4,3,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1
1,1.481306,8.281005,12,1,0,1753,36,36616.04,1,4,3,5,3,4,2,5,4,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
0,13.02429,11.81917,16,0,0,5651,64,32902.71,4,2,3,1,3,3,3,3,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1,9.231083,8.770303,10,0,0,23078,32,10762.84,0,3,3,2,4,2,4,4,3,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0
1,12.66908,7.611287,11,1,0,1219,56,16514.35,0,5,4,4,4,3,3,4,5,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
1,4.860179,7.255201,13,0,0,44239,49,14759.93,4,4,5,4,3,2,3,6,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1
0,14.11275,7.174153,14,3,0,124,77,26775.75,4,2,3,2,3,5,2,1,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1
1,1.24728,4.524233,12,0,0,23,37,28158.14,0,4,4,3,5,4,6,2,4,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0
0,11.69762,12.70592,15,0,2,1046,40,97088.5,0,4,5,4,4,2,5,3,3,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0
1,3.924965,14.14302,10,3,0,10211,30,63208.86,4,3,3,3,4,3,4,4,4,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1
0,7.481549,9.913697,11,1,0,95,49,57260.25,4,4,5,4,2,4,4,4,3,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1
1,2.942297,8.47218,6,0,1,1704,23,78118.48,1,2,2,3,2,3,2,2,2,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1
1,2.398402,11.34717,9,0,0,36047,54,54984.96,0,2,2,3,3,5,1,1,3,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0
0,26.91021,12.34578,14,1,1,7797,27,8764.63,1,5,5,4,4,3,4,5,5,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1
1,6.209949,7.799113,15,0,0,46041,53,14908.11,2,3,3,3,4,2,4,3,3,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0
0,9.724026,5.712381,13,1,0,579,21,17397.3,1,4,4,5,3,3,3,5,5,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
1,7.413447,5.771475,16,0,0,3322,23,8936.02,2,3,3,2,3,2,4,4,3,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1
1,8.514329,15.01046,10,0,0,17,25,60581.95,3,3,4,3,2,5,2,2,3,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1
0,22.11529,11.47175,8,0,1,1130,85,29819.59,3,5,5,5,5,3,5,5,4,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1
0,10.42906,9.614567,13,2,0,266,19,28053.3,1,2,3,2,4,3,2,4,3,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
0,16.22349,7.088079,12,0,0,865,29,30772.72,1,3,1,2,3,3,3,3,4,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
0,18.76373,14.62487,12,1,0,103,55,76763.34,2,3,3,4,4,3,4,3,4,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
0,6.101406,8.060591,13,1,1,1004,80,11414.65,0,4,4,5,3,3,4,4,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,3.115729,10.89462,18,2,0,5275,27,23102.45,3,4,3,3,3,3,4,2,2,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1
1,9.213435,12.10602,11,1,1,926,19,22118.1,3,4,4,4,4,1,4,5,5,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1
1,6.358996,4.980976,15,0,1,325,86,33861.89,0,3,2,4,2,6,2,2,3,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1
1,8.081693,10.97395,15,1,0,4351,22,71998.04,3,3,4,3,3,3,5,3,5,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1
1,5.257695,8.589777,13,1,1,1256,74,60135.44,6,3,4,4,3,3,4,4,2,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0
0,14.55,13.62885,12,1,2,6686,48,68469.87,2,4,3,3,3,4,3,3,5,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1
0,11.51439,10.89684,7,1,0,5429,66,13900.27,1,5,6,5,5,3,5,4,4,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1
1,1.940789,8.111689,10,5,0,23247,42,90902.55,4,4,3,3,4,3,4,5,5,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0
1,5.145314,13.49982,12,1,1,727,82,49527.05,2,3,4,4,3,4,5,3,5,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1
0,4.655119,5.325341,13,2,0,8750,52,81482.8,2,5,4,4,5,3,5,2,4,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1
1,8.160495,2.526424,9,3,0,918,20,56427.16,3,3,3,2,5,1,6,4,3,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1
1,4.008932,9.947737,16,1,0,1020,31,87147.55,0,5,5,4,3,4,4,4,4,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1
0,10.70081,15.91653,8,2,0,489,61,59861.32,0,4,4,4,4,4,3,4,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,15.68627,4.261131,17,2,0,42059,82,58077.49,1,4,4,5,5,3,5,4,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,26.14972,11.92268,9,1,0,2381,36,18070.29,1,3,3,3,3,3,3,2,5,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1
0,5.595446,9.920573,12,0,1,69,70,30328.46,0,3,4,2,5,3,3,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
0,1.669639,10.63881,18,1,0,5144,52,42761.9,2,2,2,2,4,5,2,2,4,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1
1,13.79595,4.955493,13,1,0,1243,81,40129.49,3,3,4,3,1,4,3,2,3,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
0,2.068518,10.35877,15,2,0,2153,30,29715.31,5,3,3,2,4,3,4,4,4,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1
0,2.866331,11.39904,11,2,0,25048,36,42046.1,0,5,5,5,3,4,4,5,4,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1
0,19.70995,6.130264,13,0,2,1107,29,53936.98,3,2,3,4,4,5,3,3,3,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0
0,10.94068,7.621504,16,0,1,1709,32,34304.39,2,4,3,4,4,3,6,3,3,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
1,1.616979,11.4166,6,1,0,165,62,11607.82,4,3,3,4,4,4,3,3,4,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
0,17.31427,7.210336,16,0,0,5493,32,11098.33,1,5,4,5,3,4,3,4,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
0,3.903228,11.08855,7,2,2,518,45,28468.2,1,3,3,4,3,5,3,4,4,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
0,8.462764,15.51451,11,2,0,2824,81,23156.69,0,3,2,3,2,3,3,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,4.8393370000000004,5.367668,9,1,0,170,38,29210.9,2,3,2,2,4,3,4,4,3,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1
1,2.224168,7.330021,11,1,1,36539,49,49081.51,2,3,2,3,3,4,3,3,2,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0
0,6.979037,9.551626,11,2,1,1073,66,20455.42,1,4,4,4,3,4,3,4,4,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0
1,20.84965,7.706587,14,2,1,27612,73,57265.89,0,3,3,3,5,2,4,3,4,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0
1,3.80496,7.387913,15,0,0,375,44,27249.39,0,5,5,4,4,2,4,3,4,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0
1,9.873648,10.43299,19,1,0,8188,27,17423.53,2,3,3,4,4,3,3,3,3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1
1,9.112126,9.930254,13,0,0,9178,61,5917.37,1,2,3,3,4,3,4,3,4,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1
0,11.94952,8.34145,15,1,0,13546,67,39176.98,2,4,3,3,4,1,5,4,5,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0
1,5.623084,8.530739,15,2,0,4500,19,9713.69,1,2,3,3,3,3,4,4,4,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0
0,15.15905,10.04509,12,2,1,823,32,27492.15,1,4,4,4,2,5,3,3,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
0,4.120579,11.00437,11,0,1,6399,61,20646.5,0,4,3,2,4,4,4,2,2,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1
1,11.73089,5.80988,17,4,0,3308,45,7324.74,0,5,6,5,4,2,3,4,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,6.580765,10.88425,9,1,0,349,56,55127.57,3,5,6,5,3,3,4,4,5,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1
0,18.03946,5.064663,10,4,1,3291,28,31654.75,0,4,5,5,3,4,4,4,3,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0
1,8.894523,8.191967,5,1,0,121,40,102072,0,2,3,2,4,4,2,2,2,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1
0,4.351173,12.67518,14,2,0,3609,67,7041.99,3,4,3,4,4,3,3,3,5,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1
1,4.806626,6.733381,14,0,1,1305,63,48167.78,0,5,6,5,5,2,5,4,5,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0
0,2.414,7.51567,9,2,0,7380,43,35590.37,3,3,3,3,2,3,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
1,4.154665,8.270133,17,1,1,645,86,59196.24,1,4,4,2,5,4,3,3,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
0,10.36378,7.353482,17,0,0,36792,58,14656.97,3,2,4,3,4,3,3,3,5,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
0,12.63051,9.332735,13,4,0,1253,83,17786.67,2,4,5,5,3,4,4,3,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,11.25684,5.443862,13,2,0,3787,82,43447.28,1,4,5,4,4,4,5,4,3,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1
0,10.52866,10.02203,10,2,0,17348,23,21308.46,3,3,3,3,4,3,2,5,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
1,8.596278,8.426711,19,0,1,27317,79,12547.26,0,3,3,3,1,3,4,4,5,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0
1,2.395742,9.099318,12,0,1,4022,40,17275.92,1,5,4,5,2,3,4,4,5,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1
0,26.10713,14.63594,13,0,1,983,22,26998.56,0,3,3,3,2,4,3,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1
1,9.175977,14.07334,11,0,1,293,27,49626.73,3,3,3,3,3,3,3,2,2,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1
1,7.27652,3.075427,16,1,0,0,82,52312.84,3,4,4,5,3,4,3,5,2,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1
1,6.783568,13.25877,10,0,0,20077,69,24641.27,4,1,2,3,3,3,3,3,4,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1
0,5.648594,3.929938,14,2,0,245,24,29303.95,4,3,2,2,3,5,2,1,3,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1
0,1.203982,8.648062,13,0,0,4983,75,47915.97,0,4,4,4,2,4,3,4,5,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
1,16.61624,13.86094,13,0,1,21129,56,54715.58,2,5,5,5,2,5,5,4,4,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0
1,14.91353,10.38794,13,1,0,13077,33,41130.54,3,3,5,4,4,3,4,3,3,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0
0,5.129202,5.710563,15,1,1,0,25,12588.75,3,4,3,2,4,5,4,4,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
1,5.058557,10.43105,12,0,1,170,40,16320.7,0,4,4,1,5,3,4,4,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1,1.741247,11.94333,13,2,1,1358,19,19211.13,0,4,4,4,4,4,3,3,4,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1
1,2.011058,8.472127,17,0,0,8742,55,29711.39,3,2,3,3,5,3,4,4,3,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
1,18.9981,13.71428,12,1,0,1583,46,25227.46,0,5,4,4,4,3,3,3,3,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1
1,9.658761,6.941126,12,0,0,48351,27,70424.63,0,3,3,3,3,4,4,2,3,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
0,10.40415,10.32279,11,1,0,619,19,39526.95,2,3,3,4,2,6,3,3,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0
1,13.92306,11.09997,15,1,1,770,83,31355.16,1,5,5,3,4,4,4,4,3,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1
0,3.381603,8.540979,13,3,0,1749,70,22552.58,4,2,2,2,2,3,4,4,4,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0
1,2.337769,5.200129,11,1,1,22380,23,4308.47,1,2,3,4,3,5,2,2,3,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
0,16.74543,14.0419,5,1,2,3867,74,29311.58,1,4,5,3,4,3,5,5,5,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1
1,3.606976,16.13377,8,0,1,437,26,84681.03,0,4,4,4,3,5,5,3,3,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1
0,11.32392,11.28659,14,2,0,642,87,32855.22,1,4,4,3,5,2,5,4,3,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
0,8.06514,10.43043,10,0,0,2683,61,84478.95,3,3,3,4,3,4,3,2,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
0,8.052952,15.59664,13,2,1,7514,79,45122.17,1,3,2,2,5,4,4,4,4,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0
1,9.688409,13.00941,10,0,1,1581,35,34110.17,0,4,4,4,4,3,4,5,3,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1
0,8.172776,9.098168,17,0,2,3667,37,13722.37,3,4,5,4,3,4,3,3,4,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
1,2.865504,12.9076,12,2,0,2336,62,37251.6,2,5,5,5,4,3,4,3,4,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0
