Churn,Children,Income,Outage_sec_perweek,Yearly_equip_failure,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,InternetService_DSL,InternetService_Fiber_Optic,Gender_Female,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Contract_Monthly,Contract_One_Year
1,6,18199.63,9.061046,0,1,0,0,0,0,1,1,1,0,19.68549,1,0,1,0,1,0,0,1,0
0,2,38683.31,12.90631,1,1,1,1,0,0,1,0,1,1,6.17382,0,1,1,0,0,0,0,0,0
0,1,18593.16,10.30058,1,1,0,0,1,0,0,0,0,1,3.990716,0,1,0,0,0,0,1,0,1
1,3,16752.3,13.05828,0,1,1,1,1,0,0,1,1,0,7.394788,0,1,0,0,0,0,1,1,0
0,0,75769.12,5.946073,0,1,0,0,0,0,0,0,0,1,8.696181,0,1,1,0,0,0,1,1,0
0,0,51427.43,10.54611,0,1,1,1,1,1,1,0,0,0,6.840972,0,1,1,0,0,0,1,1,0
0,1,65499.28,9.965158,0,1,1,0,1,0,0,0,0,1,20.43585,0,0,0,0,0,0,1,0,1
0,2,38914.87,9.078682,1,1,1,1,1,1,1,1,0,0,2.707119,0,0,0,0,0,1,0,0,0
0,7,44522.71,10.27753,0,1,0,0,0,0,0,0,0,1,6.280617,1,0,1,0,0,1,0,1,0
1,1,13622.45,8.051613,0,1,1,0,1,0,1,0,1,0,7.458443,0,1,1,1,0,0,0,1,0
1,3,26894.86,10.03504,0,1,1,0,0,1,0,1,1,1,4.465592,1,0,0,0,0,0,1,0,0
0,1,4032.31,7.144377,0,1,1,0,0,1,0,1,0,0,13.14986,0,1,1,0,0,0,0,0,0
1,0,32731.53,13.23481,0,1,0,1,1,1,0,1,1,0,25.69631,1,0,1,0,1,0,0,0,0
0,2,33578.92,7.548639,0,0,0,1,1,0,1,0,0,0,3.089663,0,1,0,0,0,0,0,0,0
0,0,58563.96,9.182092,0,1,1,0,0,0,0,0,0,0,7.94384,0,1,1,0,0,0,0,1,0
0,3,60432.79,10.72004,0,1,0,0,0,1,1,0,0,0,13.31739,1,0,1,0,0,1,0,0,0
0,2,9774.33,11.48171,2,1,1,0,0,1,0,1,0,0,10.57654,1,0,0,0,0,0,0,0,0
1,3,60537.01,9.320336,0,1,1,0,1,0,0,0,1,1,10.37052,1,0,0,0,0,0,1,1,0
1,3,24324.5,9.195938,0,1,1,0,0,0,1,0,1,0,10.36313,1,0,0,0,0,0,0,0,0
0,4,37615.69,17.80133,1,1,1,1,0,0,0,1,1,0,10.269,0,1,1,0,0,1,0,0,0
1,0,8233.96,11.18965,2,1,0,0,0,0,0,1,1,0,10.32825,1,0,1,1,0,0,0,1,0
1,1,48228.96,15.47441,1,1,0,0,1,1,0,1,1,1,13.85765,0,1,0,0,0,0,0,1,0
1,4,16662.12,7.201032,0,1,1,0,1,0,0,1,0,1,4.338536,1,0,0,0,0,0,1,0,1
0,2,35433.48,12.099,0,1,0,0,1,0,0,0,1,1,8.492867,0,0,1,0,0,0,0,0,0
1,4,34422.88,5.908518,1,1,1,0,1,1,0,1,0,0,2.649474,1,0,0,1,0,0,0,1,0
0,4,25712.78,7.390473,0,1,0,0,0,0,1,1,1,1,18.5303,0,1,1,0,0,1,0,0,1
1,0,70459.21,14.7789,2,1,0,0,1,1,1,1,1,0,4.970731,1,0,1,1,0,0,0,0,0
0,0,18086,12.92213,0,1,0,0,1,1,1,0,0,0,25.26752,0,1,0,0,0,1,0,1,0
0,4,43598.48,11.57569,2,1,0,0,0,1,1,1,0,1,3.020801,0,0,0,0,1,0,0,1,0
1,0,24165.59,7.739305,0,1,0,1,0,0,0,1,1,1,1.366478,0,1,0,1,0,0,0,1,0
0,0,52417.3,11.16641,0,1,0,0,1,1,0,0,0,1,5.26283,1,0,0,0,1,0,0,1,0
1,5,44650.63,5.521606,0,1,1,1,0,1,0,0,1,1,2.734669,1,0,0,0,0,1,0,1,0
0,4,38794.93,10.52082,1,1,0,0,1,0,1,0,1,0,12.02081,0,0,0,0,0,0,0,0,1
1,2,45161.45,13.64856,1,1,0,1,0,0,0,1,1,0,2.548892,1,0,0,1,0,0,0,1,0
0,1,6975.47,10.50011,0,1,1,1,1,0,0,0,0,1,3.459881,1,0,1,0,0,1,0,0,1
1,0,15635.66,8.163008,0,1,0,0,0,0,0,0,1,1,1.703799,1,0,1,0,0,0,0,1,0
0,0,12233.26,7.309462,0,1,0,0,1,0,0,0,0,1,5.229738,0,0,1,0,0,0,0,1,0
1,2,33976.92,8.742106,0,1,1,1,0,1,0,1,1,0,1.4946,0,1,0,0,0,0,0,1,0
0,0,6288.9,10.92378,0,1,0,1,0,0,1,0,1,1,12.51454,0,0,0,0,0,1,0,0,1
1,1,11520.48,15.30999,0,1,1,0,0,0,0,1,0,1,12.85929,0,1,0,1,0,0,0,1,0
0,5,16359.9,11.10706,0,1,0,0,0,0,0,1,0,0,12.72079,0,1,0,1,0,0,0,1,0
1,3,41037.45,8.003539,0,1,0,0,0,0,0,1,1,0,19.98033,0,1,1,0,0,1,0,1,0
0,1,32479.8,12.1254,0,1,1,0,0,1,0,1,0,0,11.53977,0,1,0,0,0,1,0,0,0
1,2,11075.25,15.50087,0,1,1,0,1,0,0,1,1,1,10.77918,0,1,1,1,0,0,0,1,0
0,3,20698.04,9.71297,1,1,1,1,1,1,0,1,1,1,25.32558,0,1,0,1,0,0,0,0,1
0,4,16592.25,7.090931,0,1,0,1,0,1,0,0,1,0,7.80313,1,0,0,1,0,0,0,0,0
1,1,43824.26,9.086285,0,1,0,1,1,0,1,1,1,0,7.944389,0,0,0,0,1,0,0,1,0
1,0,81110.33,11.55219,0,0,0,0,0,1,0,0,1,1,2.977062,1,0,1,0,0,0,1,1,0
0,1,6707.83,10.60544,1,1,0,0,0,0,1,0,1,1,6.542299,0,0,0,0,1,0,0,0,1
0,1,12076.88,5.306158,0,1,0,0,0,0,0,0,0,1,17.66747,1,0,0,1,0,0,0,1,0
0,3,81564.77,12.9755,0,1,0,0,0,1,0,0,1,0,5.63873,0,1,1,1,0,0,0,1,0
0,2,28965.25,9.708487,0,1,1,0,1,0,0,0,0,1,9.307673,0,1,1,0,0,0,1,1,0
0,0,44819.67,14.67669,1,1,1,1,1,1,1,1,0,1,4.582941,0,1,0,0,0,0,1,0,1
0,2,14406.17,9.660222,1,1,1,0,0,0,1,0,0,1,9.557096,0,1,0,0,0,0,1,1,0
0,0,46986.55,5.711911,1,0,0,1,1,0,1,0,0,1,5.219974,0,1,1,0,1,0,0,0,0
0,0,20029.65,10.38533,0,1,1,1,0,0,0,1,0,0,18.13802,0,1,1,1,0,0,0,1,0
1,2,26838.78,10.74227,0,1,1,0,1,1,1,0,1,1,9.049865,0,0,0,0,0,1,0,1,0
1,4,66758.56,8.941573,0,1,0,0,1,1,1,1,0,1,5.596602,1,0,1,0,0,1,0,0,1
0,0,91903.25,9.877819,0,1,0,0,0,1,0,0,0,0,3.908371,1,0,0,0,0,0,0,1,0
0,0,41398.21,12.62231,0,1,0,0,1,1,0,1,0,0,1.739449,1,0,1,0,0,0,0,0,0
1,1,53245.7,12.51589,1,0,1,1,1,0,0,1,0,1,6.002744,0,1,1,0,0,1,0,1,0
0,5,18450.35,9.35093,0,1,0,0,1,1,0,0,0,0,3.180149,0,0,0,0,0,0,0,1,0
0,2,63900.46,11.6577,0,1,0,0,0,1,0,0,0,1,7.409149,0,0,1,0,0,0,1,0,0
0,1,7514.44,10.25643,0,1,0,1,1,0,0,0,1,1,5.111421,0,1,0,0,0,0,1,1,0
1,3,22570.85,11.96338,0,0,1,0,0,1,1,1,1,0,4.770815,1,0,1,0,1,0,0,1,0
1,0,1980.3,9.299708,0,1,1,0,1,0,0,0,1,0,2.65459,0,1,0,0,0,1,0,1,0
1,1,50428.1,9.962708,1,1,0,1,1,1,0,1,1,1,13.71891,1,0,1,0,1,0,0,0,1
1,2,34994.57,7.96371,1,1,1,0,0,1,1,1,0,1,12.69435,0,1,1,1,0,0,0,1,0
0,3,63289.55,5.566561,0,1,0,0,0,0,0,1,0,1,6.324505,0,0,0,0,0,1,0,1,0
1,3,20821.39,11.2307,1,1,0,1,0,0,0,1,0,0,13.8206,1,0,0,0,0,0,1,1,0
1,0,2991.27,9.700795,0,1,1,0,0,1,1,1,1,1,2.130946,1,0,0,0,0,0,0,0,1
1,0,46635.98,11.12455,2,1,1,0,1,1,0,1,1,1,12.77209,0,0,1,0,0,0,0,1,0
1,1,54639.21,7.711119,1,1,1,0,1,1,1,0,0,1,3.112447,0,0,0,0,0,0,1,1,0
1,3,11926.59,8.06957,0,1,1,1,1,0,1,1,1,1,6.816014,1,0,0,0,0,1,0,0,0
1,3,46256.13,4.131287,1,1,0,1,0,1,1,0,1,1,7.367806,1,0,0,0,0,0,0,1,0
1,0,56003,9.257301,0,0,1,1,1,1,0,1,0,0,21.08084,0,1,1,0,0,0,1,1,0
0,1,6754.78,9.73327,0,1,0,0,1,0,0,0,0,1,13.15232,0,1,1,0,0,0,1,0,1
1,6,38691.98,8.719019,0,1,1,0,0,0,0,0,0,1,1.270546,1,0,1,0,0,0,0,0,0
1,4,14924.39,5.353483,0,1,0,1,1,1,1,1,0,1,16.56118,1,0,1,0,0,0,1,1,0
0,2,20648.53,5.099569,0,1,0,1,1,0,0,0,1,1,6.137692,0,0,1,0,0,0,0,1,0
0,3,34628.88,10.37097,1,1,0,0,0,1,0,0,1,1,12.82428,0,1,0,0,1,0,0,0,1
0,1,54250.18,7.828963,1,1,1,0,1,1,0,1,0,1,7.458099,0,0,0,0,0,1,0,0,1
1,3,34515.01,7.908108,0,1,1,1,1,0,1,1,1,1,14.98386,1,0,0,0,1,0,0,1,0
0,1,27727,10.17344,1,1,0,1,0,1,1,1,0,1,12.27217,0,0,0,0,1,0,0,0,1
1,1,26064.31,7.160613,0,1,1,0,1,0,1,1,1,1,9.23286,1,0,0,1,0,0,0,1,0
1,0,49233.98,9.267577,1,1,1,0,0,0,0,1,1,1,2.497434,0,0,1,0,0,0,1,1,0
0,0,23302.39,10.02228,0,0,0,0,1,1,0,0,0,0,3.99954,1,0,1,0,0,0,1,0,0
0,0,23511.45,13.6576,0,1,1,1,1,0,0,0,1,1,8.133191,0,1,0,1,0,0,0,0,0
1,1,59560.13,7.614454,0,1,1,0,0,1,1,1,1,0,8.970035,1,0,1,0,0,0,0,0,1
0,1,13814.44,11.57698,0,1,0,1,0,1,1,0,1,1,7.88215,1,0,0,0,1,0,0,0,0
1,0,47185.23,14.56169,0,1,1,1,1,1,0,0,1,1,18.65137,0,1,1,1,0,0,0,1,0
0,0,13564.03,16.22817,0,1,0,1,0,1,1,0,0,1,3.399281,0,0,0,1,0,0,0,1,0
0,0,15693.82,10.0764,0,1,0,1,1,1,0,0,0,0,9.594746,0,0,0,0,0,0,0,1,0
1,2,37749.42,13.5599,0,1,0,0,1,0,0,1,0,1,13.24052,0,1,1,0,1,0,0,1,0
1,0,24002.4,11.98918,1,1,1,0,0,0,1,1,0,0,9.584536,0,0,1,1,0,0,0,1,0
1,2,17758.1,9.409715,0,1,0,0,0,1,0,1,1,0,1.135161,0,1,1,1,0,0,0,1,0
1,6,31534.3,16.88379,0,1,1,1,0,1,0,1,1,1,1.835282,0,0,0,1,0,0,0,1,0
0,0,5365.64,14.06327,0,1,0,0,1,1,0,1,0,1,14.76538,0,1,0,0,1,0,0,1,0
0,2,10986.24,9.270527,0,1,1,1,1,1,1,0,0,1,14.95975,0,1,1,1,0,0,0,1,0
0,2,4280.65,12.80286,1,1,0,1,1,0,0,1,0,1,8.487326,0,1,0,0,0,0,1,0,0
0,0,10684.8,11.17461,1,1,0,1,1,0,0,0,1,1,16.25256,1,0,0,0,0,1,0,0,1
1,1,40410.46,8.4836,0,1,0,0,1,0,0,1,0,0,17.4028,1,0,1,0,0,0,0,1,0
1,5,47987.84,13.99538,0,1,0,0,1,0,1,0,1,1,5.850283,0,1,0,0,0,1,0,1,0
0,4,59885.19,4.528985,0,1,1,0,0,1,1,0,1,0,20.43277,1,0,0,0,0,0,1,0,1
1,4,60271.58,5.147124,0,1,1,0,1,1,1,1,0,0,2.763224,1,0,0,0,1,0,0,0,0
1,1,81586.06,9.204904,0,1,1,0,0,0,0,0,1,1,1.482474,1,0,0,0,1,0,0,1,0
0,0,34844.99,11.63888,0,0,1,0,0,0,1,0,0,0,3.437502,0,1,0,0,1,0,0,1,0
0,4,64697.57,9.326198,0,1,1,0,0,0,1,0,0,1,8.327722,0,0,1,0,0,0,1,0,0
0,7,15053.56,15.65819,1,1,1,0,0,0,0,0,0,1,2.225465,0,1,0,0,0,0,1,0,0
0,2,49782.7,3.978796,1,1,1,0,1,1,0,0,0,1,9.25848,0,0,0,0,0,0,1,0,0
1,2,15715.88,10.22095,1,1,0,0,0,0,1,1,1,1,11.14615,0,1,1,0,0,1,0,1,0
0,3,34688.33,7.732668,0,0,0,1,0,0,1,0,0,0,1.5183,0,1,0,0,1,0,0,0,0
1,1,23438.89,11.913,0,1,1,0,0,0,0,0,1,0,2.734057,0,0,0,1,0,0,0,1,0
1,0,24908.78,12.46778,0,1,0,0,1,1,0,1,1,0,10.17576,0,0,0,0,0,0,0,1,0
1,0,38009.71,6.933869,1,1,0,0,1,1,1,0,1,1,1.582585,1,0,1,0,0,0,1,1,0
0,0,11720.58,10.40504,1,1,0,1,0,1,0,1,1,1,10.85537,0,1,1,0,0,0,0,0,1
1,2,49271.35,10.51146,1,1,1,0,0,0,0,1,1,0,7.400769,1,0,1,0,1,0,0,1,0
0,2,38069.49,15.77718,0,1,0,0,0,0,1,1,0,1,2.590677,0,1,0,1,0,0,0,0,0
1,0,43839.96,15.85825,0,1,1,0,0,0,0,1,1,0,9.933523,1,0,1,0,0,0,1,1,0
1,2,38886.05,13.56065,0,1,0,0,0,0,1,0,0,1,2.992589,1,0,0,0,0,0,1,1,0
1,1,31935.51,8.929747,0,1,0,1,0,0,0,0,1,0,7.749595,1,0,1,1,0,0,0,1,0
0,3,47060.9,10.55112,2,1,0,0,0,0,0,1,0,0,9.713544,0,1,0,0,0,1,0,0,0
0,2,7079.02,8.082,0,1,0,0,1,0,0,1,0,1,14.21143,1,0,0,0,0,1,0,0,0
1,2,38883.92,14.67215,0,1,1,0,0,0,1,0,1,1,12.26499,1,0,1,0,0,1,0,1,0
0,1,37869.23,9.39907,1,0,0,1,0,0,1,0,0,0,9.388962,1,0,1,0,0,0,1,1,0
1,1,57329.53,8.079021,0,1,0,0,0,1,1,0,1,1,2.061636,0,1,0,0,1,0,0,1,0
0,2,8408.2,9.40182,0,1,1,0,1,0,1,0,0,1,2.687062,0,1,1,0,0,1,0,0,0
1,0,56488.39,9.726798,0,1,1,1,0,0,1,1,1,1,1.854011,0,1,0,0,0,0,0,1,0
1,3,12245.9,14.36615,2,1,0,1,1,1,0,1,1,0,11.36938,1,0,0,0,0,0,0,1,0
0,1,77894.5,7.663075,0,0,1,1,1,1,0,0,0,1,5.533288,1,0,0,0,0,0,0,0,0
1,3,65472.96,10.4255,0,1,0,0,1,0,0,1,1,1,10.18679,1,0,1,0,0,1,0,1,0
0,3,21708.36,10.18198,0,0,0,1,0,1,0,1,1,1,5.857544,0,0,0,1,0,0,0,0,0
0,2,5523.04,10.22727,0,1,0,1,1,1,0,1,0,1,4.348554,0,1,0,0,1,0,0,0,1
1,3,6377.91,6.152569,0,1,0,0,0,1,0,1,1,1,5.494536,1,0,0,1,0,0,0,0,1
0,0,31299.73,14.61583,0,1,1,0,0,1,0,0,0,1,15.07508,0,1,1,0,0,0,0,0,1
1,2,25584.35,9.807188,1,1,0,1,0,0,0,1,1,0,4.235635,0,1,0,0,0,1,0,1,0
0,1,24729.42,8.729509,0,1,0,0,0,1,0,1,0,1,5.792794,1,0,1,0,0,1,0,0,0
1,3,7614.82,10.9733,0,1,0,0,0,1,0,1,1,1,3.919919,0,0,0,1,0,0,0,1,0
0,1,26231.41,10.31976,1,1,0,1,0,1,0,1,0,1,13.67733,0,1,1,1,0,0,0,0,1
1,2,37853.52,8.783413,1,1,1,0,1,0,0,1,0,1,1.813049,0,1,0,0,0,1,0,1,0
0,7,58347.69,7.403382,0,1,1,0,0,0,0,0,0,1,4.867834,0,1,0,0,0,1,0,1,0
0,0,58912.81,6.51399,1,1,1,1,1,0,0,1,0,0,17.76511,0,0,0,1,0,0,0,1,0
0,3,6703.29,11.45158,0,1,1,0,0,0,0,0,0,1,19.14395,0,0,1,0,0,1,0,1,0
1,0,8549.54,9.461247,1,0,0,0,0,0,0,1,1,1,15.41637,1,0,0,1,0,0,0,0,0
0,4,3850.53,8.608975,0,1,1,0,1,1,0,0,0,0,6.452058,1,0,0,0,0,0,0,0,0
0,1,18575.29,10.31889,1,1,0,1,1,1,0,0,1,1,10.55177,0,0,0,0,0,0,0,0,0
0,0,39012.26,6.566599,0,1,1,0,1,0,1,0,0,0,13.87203,1,0,1,0,0,1,0,1,0
1,1,27755.77,12.06638,0,1,0,0,1,0,0,1,1,1,15.98627,0,1,0,0,0,1,0,1,0
0,1,98298.22,7.11372,0,1,0,0,1,0,1,0,0,1,8.440774,0,0,0,0,1,0,0,1,0
1,0,32253.8,10.31167,0,1,0,0,0,1,0,0,1,1,5.706255,0,0,0,0,1,0,0,1,0
1,2,47956.52,7.709204,0,1,1,0,1,0,1,1,1,1,11.63009,0,1,0,1,0,0,0,1,0
1,3,34508.61,10.23565,0,0,1,1,1,0,0,1,0,0,11.11794,0,1,0,0,0,1,0,1,0
1,2,15264.99,9.134223,2,1,0,0,0,0,0,0,1,1,3.664542,1,0,0,0,0,1,0,1,0
1,2,78456.37,9.346821,0,1,0,1,1,1,1,1,1,1,14.10183,1,0,0,1,0,0,0,0,1
0,0,26944.14,12.94729,0,1,0,0,0,0,0,0,0,1,13.20294,0,1,0,1,0,0,0,0,1
0,2,28435.83,9.41977,0,1,0,1,1,0,0,0,1,0,13.12966,1,0,0,1,0,0,0,0,1
0,4,64651.67,7.352338,0,1,1,0,0,0,0,1,1,0,15.07394,1,0,1,0,1,0,0,0,1
1,1,21196.66,9.520453,1,1,1,0,0,0,0,0,1,1,20.5514,0,1,1,0,0,0,0,0,1
1,7,41959.76,11.16575,0,1,1,0,0,0,1,0,1,1,1.704751,1,0,1,0,0,0,1,0,1
0,2,29743.38,14.77223,0,1,1,1,0,0,1,0,0,0,11.13625,1,0,1,0,1,0,0,0,1
1,1,27766.98,6.35624,1,1,0,1,1,0,1,0,1,0,7.948145,1,0,0,0,1,0,0,1,0
0,1,30756.71,11.07762,1,1,1,0,0,1,0,0,0,1,12.0068,0,1,0,0,0,1,0,1,0
1,1,55663.41,9.871425,0,1,0,0,0,0,1,1,1,0,20.22191,1,0,1,0,0,1,0,1,0
1,3,79846.9,9.358906,0,1,1,0,0,0,1,1,0,0,1.932155,0,1,0,0,1,0,0,1,0
1,2,44078.45,8.546853,0,1,0,0,0,1,0,0,1,0,5.620998,1,0,1,0,1,0,0,1,0
1,2,64027.82,8.71185,0,1,1,0,0,0,0,1,0,0,6.446079,0,1,1,0,1,0,0,1,0
0,4,8996.2,9.355553,0,1,0,1,1,1,0,0,1,1,7.633753,0,1,0,0,0,1,0,0,0
1,7,43467.62,10.48505,0,1,0,0,1,1,0,1,1,0,2.420905,1,0,0,0,0,0,1,1,0
1,0,59419.82,13.83841,1,1,1,1,0,0,0,1,1,0,2.608423,1,0,1,1,0,0,0,0,1
1,1,35143.78,10.43682,0,1,1,0,1,0,0,1,1,0,9.248419,1,0,0,0,0,0,1,1,0
0,1,50968.3,10.39103,0,1,1,0,0,0,0,0,1,0,1.652127,0,1,1,0,0,1,0,0,0
1,0,35587.78,13.52535,0,1,0,0,1,1,1,1,1,1,2.077466,1,0,0,0,0,0,1,1,0
1,3,46121.72,10.10656,0,0,1,0,1,0,0,1,1,1,19.06753,0,1,0,0,0,1,0,1,0
0,6,53008.8,9.31867,1,1,0,0,0,1,0,0,0,1,1.805094,0,0,1,0,0,0,1,0,1
1,4,76411.65,9.649624,0,1,0,1,1,1,0,1,1,1,5.886238,0,0,1,0,0,0,0,1,0
1,1,21542.79,6.551988,1,1,0,0,1,0,0,1,0,0,4.336113,1,0,0,0,0,0,0,1,0
1,1,54215.89,13.0395,0,1,0,0,1,0,1,1,1,0,2.930277,0,1,0,0,1,0,0,1,0
1,3,20415.05,11.15686,0,1,0,0,0,0,1,1,0,0,1.293544,1,0,1,0,0,0,0,1,0
1,1,28911.98,14.29507,0,1,0,0,0,1,0,0,1,0,1.76478,1,0,0,0,0,1,0,1,0
1,0,32193.76,3.464197,0,1,1,0,1,0,0,0,1,0,15.4459,1,0,1,0,0,0,1,1,0
0,3,22663.77,14.68158,0,1,0,0,1,0,1,0,0,1,16.56317,1,0,1,0,1,0,0,1,0
1,3,43925.68,10.67296,0,0,0,1,1,1,0,1,0,0,8.939477,1,0,1,1,0,0,0,1,0
0,0,68335.57,9.589426,0,1,0,0,1,0,0,0,0,1,26.15019,0,1,1,0,0,0,0,0,0
0,0,16170.08,7.935518,1,1,1,0,0,0,0,0,0,0,11.49687,0,0,1,0,0,1,0,0,1
1,0,58940.98,9.320977,1,1,1,1,1,0,1,0,1,1,3.761061,1,0,1,0,0,0,0,1,0
0,2,19498.34,16.12913,1,1,0,0,0,1,0,1,0,0,16.39747,1,0,0,0,0,0,0,1,0
0,1,69988.77,13.15586,2,1,1,1,1,0,1,0,1,0,11.61284,1,0,1,0,0,1,0,0,0
1,1,37908.68,6.985784,2,1,0,0,0,0,0,1,1,1,19.12428,1,0,1,0,0,1,0,1,0
1,2,21594.91,11.18568,1,1,1,0,1,0,0,1,0,1,13.85176,0,1,0,0,1,0,0,1,0
0,1,31529.9,8.554768,0,1,1,0,0,0,0,1,0,1,18.8572,0,0,1,0,0,0,1,0,0
0,4,35706.95,14.26456,1,1,0,0,0,0,1,0,1,1,10.08697,1,0,0,0,0,0,1,0,0
1,3,25408.07,15.88055,0,1,0,1,1,1,0,0,1,0,1.895979,0,0,0,0,1,0,0,1,0
1,4,29602.2,12.79546,0,1,1,0,1,0,1,0,1,1,2.446064,1,0,0,0,1,0,0,1,0
1,4,37471.31,9.731762,0,1,1,0,0,1,1,1,0,1,2.464275,1,0,0,0,0,0,0,1,0
1,1,5923.37,15.21575,0,1,1,0,0,1,0,0,1,0,14.80349,0,1,0,1,0,0,0,1,0
1,0,30227.9,9.63933,2,1,1,0,1,1,0,0,1,1,8.040278,0,0,1,1,0,0,0,1,0
1,1,75295.21,12.49263,0,1,1,1,1,1,0,0,1,0,20.13722,0,1,1,0,0,0,1,1,0
0,3,31294.84,13.01594,1,1,1,0,0,0,0,0,1,0,7.42363,0,0,1,0,0,0,1,0,0
0,4,33348.43,11.04209,1,1,0,0,0,0,0,1,0,0,20.87424,1,0,0,0,0,0,1,0,0
0,1,53517.12,7.405469,0,1,1,0,1,0,0,0,1,0,14.44636,0,1,0,0,1,0,0,0,0
0,4,58015.78,10.66838,0,1,1,1,0,1,0,0,0,0,9.000396,1,0,0,0,0,1,0,0,0
0,0,90699.09,12.3917,0,1,1,0,0,1,0,1,0,0,7.194779,1,0,0,0,0,0,1,0,1
1,0,27140.05,16.19038,0,1,1,0,1,0,1,1,1,1,12.86551,1,0,1,0,1,0,0,1,0
1,1,81491.12,8.669476,0,1,0,0,0,0,1,1,1,0,15.92001,1,0,0,0,0,0,0,1,0
1,4,33192.8,9.237382,0,1,0,0,0,1,1,1,1,1,4.85088,0,0,1,0,0,0,0,0,0
1,3,42866.35,10.99018,0,1,0,0,0,1,1,1,1,1,2.758575,0,1,1,0,0,0,0,1,0
0,0,35939.16,7.095061,0,1,0,0,1,0,1,0,0,0,6.116652,1,0,0,0,0,1,0,1,0
1,0,101534,6.548344,1,1,0,0,1,0,0,1,1,1,16.87028,1,0,1,0,1,0,0,1,0
0,2,28100.13,7.891279,0,1,1,0,0,0,0,0,1,1,16.66123,0,1,0,1,0,0,0,0,1
0,5,55888.81,10.58295,0,1,0,1,1,1,0,1,0,0,12.61471,1,0,1,0,0,0,1,0,0
0,2,24604.91,7.787876,0,1,0,0,1,0,1,0,1,1,5.714937,0,1,0,0,0,0,0,0,0
1,3,8137.46,13.14319,0,1,0,0,1,1,0,1,1,1,2.301772,1,0,1,1,0,0,0,1,0
0,1,36643.74,13.36184,1,1,0,1,1,0,0,0,0,1,3.627104,0,1,1,0,1,0,0,1,0
0,1,7332.51,14.06909,0,1,0,0,0,1,1,1,0,0,24.14282,0,1,1,0,0,0,0,0,1
0,2,14741.19,7.832718,1,0,1,0,0,0,0,1,0,1,19.14656,0,1,1,0,0,1,0,1,0
0,4,51673.68,9.183616,1,1,0,0,0,1,1,1,0,0,22.14611,0,1,1,0,0,1,0,0,1
0,7,29958.36,13.88216,0,1,0,1,0,1,0,0,1,1,5.585004,0,1,1,0,0,0,1,1,0
0,1,33929.5,10.63565,0,0,1,0,0,1,0,1,0,1,8.940085,0,1,0,0,0,1,0,1,0
0,1,5782.82,11.35287,1,1,0,1,0,0,0,1,0,1,17.82124,1,0,0,1,0,0,0,0,1
0,0,47245.51,10.42305,0,1,1,1,1,0,1,0,0,0,8.522053,0,1,0,0,0,1,0,0,1
0,1,35261.47,9.83124,0,1,0,0,1,0,1,0,0,1,8.386909,0,1,1,1,0,0,0,0,1
1,0,53116.06,8.183544,0,1,0,0,1,0,0,1,0,1,10.52249,0,1,0,0,0,0,0,0,1
1,1,32014.25,4.649681,0,1,0,0,1,1,1,1,0,0,9.836216,1,0,1,0,1,0,0,1,0
1,4,18846.03,9.447787,0,1,1,0,1,1,0,0,1,1,10.85169,1,0,1,0,0,0,0,1,0
1,2,26639.43,8.834633,0,1,1,0,0,0,0,1,1,1,8.973181,0,1,1,0,0,1,0,1,0
1,0,31155.68,7.499758,0,1,1,1,0,0,0,1,1,0,14.17599,0,1,1,0,0,1,0,0,0
1,0,17089.71,4.280086,0,1,0,0,0,1,0,1,1,1,8.619877,1,0,1,0,1,0,0,1,0
1,1,67354.4,6.965079,1,1,1,0,0,0,0,1,0,0,17.91527,1,0,0,0,1,0,0,1,0
0,1,43415.81,11.16639,1,1,1,0,0,0,1,1,0,0,8.113307,0,0,0,0,1,0,0,0,0
0,0,57549.87,10.34504,0,1,1,0,0,1,0,0,1,1,9.303687,1,0,0,0,0,0,0,0,1
1,0,14876.32,8.80007,0,1,1,0,1,0,1,0,0,1,3.840589,1,0,1,0,0,0,1,1,0
1,2,16419.87,13.25797,0,1,1,0,0,1,1,1,1,0,5.142628,0,0,0,0,1,0,0,0,0
1,0,21028.18,14.10578,1,1,1,1,0,1,0,1,1,1,2.067128,0,1,1,1,0,0,0,1,0
0,0,901.21,12.38127,1,1,1,0,1,0,1,0,0,0,18.96848,0,1,1,1,0,0,0,1,0
1,3,25340.62,7.603034,2,0,0,1,0,0,1,0,1,0,16.81789,1,0,1,0,0,0,0,1,0
1,1,38566.88,7.062036,0,1,1,0,1,1,0,1,1,0,18.529,1,0,1,0,0,1,0,1,0
1,4,55179.21,6.529096,0,1,0,1,0,1,0,1,1,1,14.39213,0,0,0,0,0,0,0,1,0
1,6,39328.19,12.72846,1,0,0,0,0,1,0,1,1,1,8.457034,0,1,0,0,0,0,0,0,1
0,2,27800.88,13.85374,2,1,0,0,0,0,0,0,0,1,9.24589,0,0,1,0,1,0,0,0,1
1,4,62362.09,8.889321,2,1,0,0,0,0,0,1,0,0,3.680185,0,1,0,0,0,1,0,1,0
0,0,34835.04,7.255194,0,1,0,0,0,0,0,0,1,1,16.82081,0,1,1,0,0,0,0,0,1
1,2,23000.55,5.6162,2,1,1,1,0,1,0,1,0,1,1.025579,0,1,0,0,0,0,0,0,0
