Customer_id,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
T166384,None,Yes,Yes,No,Yes,No,Yes,Yes,No
X209020,None,Yes,No,Yes,Yes,Yes,Yes,Yes,No
J377593,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes
H683813,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes
A544585,None,Yes,No,Yes,No,Yes,Yes,Yes,Yes
A903151,None,No,Yes,Yes,No,Yes,No,Yes,Yes
I950522,Fiber Optic,Yes,No,No,No,No,No,No,Yes
H304203,DSL,Yes,Yes,No,No,No,Yes,No,No
J512358,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
O886055,None,Yes,Yes,Yes,No,No,Yes,Yes,No
K114992,DSL,No,Yes,No,No,Yes,No,No,Yes
B352309,None,Yes,Yes,Yes,No,No,No,Yes,No
J20736,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,Yes
Y857689,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No
G730827,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes
M257399,None,No,No,No,No,Yes,No,No,Yes
A613026,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes
W365194,Fiber Optic,Yes,No,Yes,No,No,No,Yes,No
B705971,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No
B482277,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No
L223677,DSL,Yes,Yes,Yes,Yes,No,Yes,No,No
T809308,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes
P855307,Fiber Optic,Yes,No,No,Yes,No,Yes,No,Yes
J489262,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No
T966251,None,Yes,No,Yes,Yes,No,No,No,Yes
Z34186,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,No
I161979,DSL,Yes,Yes,No,No,Yes,No,Yes,No
S19660,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Yes,Yes
F247943,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes
V981763,DSL,Yes,No,No,Yes,No,Yes,No,Yes
P514284,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No
K159541,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No
S627734,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes
Z481614,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,Yes
X147999,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes
I246752,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No
H61682,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes
Z155409,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes
H932507,Fiber Optic,Yes,No,No,No,Yes,No,No,No
Q417407,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes
Z628420,DSL,Yes,Yes,No,No,No,No,Yes,No
O845822,DSL,Yes,Yes,Yes,No,No,Yes,No,No
X697479,Fiber Optic,Yes,No,No,No,No,No,No,No
Q373527,DSL,Yes,No,No,No,No,Yes,No,No
P529004,None,Yes,No,No,No,No,No,Yes,Yes
C18933,None,No,No,No,No,Yes,No,No,No
W664355,None,Yes,No,No,Yes,Yes,Yes,No,Yes
P279595,DSL,Yes,No,No,No,Yes,No,No,Yes
B455335,DSL,No,Yes,No,Yes,No,Yes,No,No
N421546,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,No
N224205,DSL,Yes,Yes,No,Yes,Yes,No,No,No
B225501,None,Yes,No,Yes,No,No,No,No,No
I33248,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Yes
G786082,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No
E135018,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes
D285590,Fiber Optic,Yes,No,No,No,Yes,No,No,No
E564058,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes
W664734,DSL,Yes,No,No,Yes,No,Yes,No,Yes
Z172324,DSL,Yes,Yes,No,No,No,No,No,No
T35900,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
V955342,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes
C36361,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,No
B269529,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes
D873060,None,Yes,Yes,No,No,No,Yes,Yes,Yes
S597816,None,Yes,Yes,No,Yes,No,Yes,No,Yes
Q226767,None,Yes,No,Yes,No,Yes,Yes,No,No
F926070,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes
E740186,DSL,Yes,No,No,No,Yes,No,Yes,No
D470800,DSL,Yes,No,No,Yes,No,No,Yes,No
L693816,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes
K421567,None,Yes,No,No,Yes,Yes,Yes,No,Yes
H330611,DSL,Yes,Yes,No,No,Yes,No,No,Yes
E25818,None,Yes,Yes,Yes,No,No,Yes,No,Yes
K111418,None,Yes,Yes,No,No,Yes,Yes,Yes,No
Q154549,Fiber Optic,Yes,No,No,No,No,No,No,Yes
Y901042,Fiber Optic,Yes,No,Yes,No,No,No,No,No
J567825,None,Yes,Yes,Yes,No,Yes,Yes,Yes,No
C816362,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes
Y07907,Fiber Optic,No,Yes,Yes,No,Yes,No,Yes,Yes
G404485,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No
L927003,None,Yes,No,No,No,Yes,No,Yes,Yes
F477453,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No
E706607,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,Yes
Q69497,None,Yes,Yes,Yes,No,No,Yes,No,No
X672018,None,Yes,Yes,No,No,Yes,No,Yes,No
J509388,DSL,Yes,No,No,Yes,Yes,Yes,Yes,No
Z177465,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes
W872847,DSL,Yes,Yes,No,No,Yes,No,No,No
L639744,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,Yes
O566378,Fiber Optic,No,No,No,No,Yes,No,No,No
I138940,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes
S281020,None,Yes,No,No,Yes,Yes,No,Yes,No
G410567,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No
T577346,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes
Y833178,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,No
O404871,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No
E356128,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No
Z681811,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes
N524531,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No
C221288,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes
X821996,Fiber Optic,Yes,No,No,Yes,No,No,No,No
R105246,None,Yes,No,Yes,No,No,No,Yes,No
C229879,DSL,Yes,Yes,No,Yes,Yes,Yes,No,No
U168359,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No
M661436,DSL,Yes,No,No,Yes,No,Yes,No,Yes
T495094,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes
O549028,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes
C215264,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,No
G499792,DSL,Yes,No,Yes,No,Yes,No,No,Yes
R981365,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,No
J832286,Fiber Optic,Yes,No,No,No,No,No,No,Yes
T604835,None,Yes,No,No,Yes,No,Yes,Yes,Yes
I643695,DSL,Yes,No,Yes,No,Yes,No,Yes,No
D888294,None,Yes,Yes,No,No,Yes,No,No,Yes
M477891,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,Yes
D33088,None,Yes,Yes,No,Yes,Yes,No,No,Yes
Z865787,None,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
P151266,DSL,Yes,No,No,No,No,No,No,Yes
Q616832,Fiber Optic,No,Yes,No,Yes,Yes,No,No,No
R882445,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes
C72437,None,Yes,No,Yes,No,No,Yes,Yes,No
E553347,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes
B129670,DSL,Yes,No,No,No,No,No,No,Yes
T399319,DSL,Yes,Yes,No,Yes,No,No,No,Yes
U954852,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No
R934554,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No
E926120,None,Yes,No,No,Yes,No,Yes,Yes,No
Q806598,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes
K669942,DSL,Yes,No,Yes,No,No,Yes,Yes,No
H203586,None,Yes,No,No,Yes,No,No,Yes,No
M664307,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No
D308819,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes
P770229,DSL,No,No,Yes,Yes,No,Yes,Yes,No
I445425,None,Yes,No,Yes,No,Yes,No,Yes,No
R714397,DSL,No,No,No,No,No,No,No,Yes
F60760,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes
G271409,None,Yes,Yes,No,No,Yes,No,Yes,Yes
S509823,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No
Y244740,None,No,No,No,No,No,No,No,No
W832522,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes
D676040,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No
K507325,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
A22477,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,No
C324392,Fiber Optic,Yes,No,No,Yes,No,Yes,No,No
M516584,None,Yes,No,No,No,No,Yes,Yes,No
A595003,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes
M812363,DSL,Yes,Yes,Yes,No,Yes,No,No,Yes
H404111,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes
C980527,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes
O608143,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,No
M739753,None,Yes,No,Yes,Yes,No,No,Yes,No
J773316,Fiber Optic,Yes,No,No,No,No,No,No,Yes
C94744,Fiber Optic,No,No,Yes,No,No,No,No,Yes
V252156,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes
A995509,DSL,Yes,No,No,Yes,Yes,No,Yes,No
N213769,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes
V639117,DSL,Yes,Yes,No,Yes,No,Yes,No,No
P299531,None,Yes,Yes,No,No,Yes,No,Yes,Yes
M649398,None,Yes,Yes,No,Yes,Yes,No,No,Yes
W424467,None,Yes,No,No,No,Yes,Yes,No,No
B12658,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes
J874338,None,Yes,No,No,No,No,No,Yes,No
B276870,None,Yes,Yes,Yes,No,Yes,No,Yes,No
G298695,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes
C308399,None,Yes,No,Yes,Yes,Yes,Yes,No,Yes
H810717,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,No
M697338,Fiber Optic,No,No,No,Yes,No,No,No,Yes
U509405,None,Yes,Yes,No,Yes,No,Yes,Yes,No
A936347,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,No
S199884,None,Yes,Yes,No,Yes,Yes,No,No,Yes
S287151,DSL,Yes,Yes,Yes,No,No,No,No,Yes
K261171,Fiber Optic,Yes,No,No,No,No,Yes,No,No
Y875215,None,Yes,Yes,No,Yes,Yes,No,Yes,No
H361743,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes
J499878,None,No,Yes,Yes,Yes,No,Yes,Yes,Yes
U561554,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes
K691390,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes
E342786,DSL,Yes,No,No,No,Yes,Yes,No,No
Z367148,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes
C189627,None,Yes,No,No,Yes,Yes,Yes,No,No
Q527117,None,Yes,Yes,No,No,No,No,Yes,No
G485481,None,No,No,No,Yes,No,Yes,Yes,No
H813222,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,No
F636452,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
X750751,Fiber Optic,Yes,No,No,No,No,No,No,Yes
J491267,None,Yes,No,No,No,No,No,Yes,No
Q969773,Fiber Optic,No,No,Yes,No,No,No,Yes,Yes
J801308,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes
X386618,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,Yes
H632227,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No
A784083,None,Yes,No,No,No,No,Yes,No,Yes
Z887842,DSL,Yes,No,No,No,No,No,No,Yes
S610382,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes
C707263,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,No
N764043,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes
P417515,DSL,Yes,No,Yes,No,No,Yes,Yes,No
F494529,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No
J826967,None,Yes,No,No,Yes,Yes,No,Yes,Yes
P870952,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes
D518375,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
U568821,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes
I918785,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No
J110435,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes
I133946,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No
Q940233,DSL,Yes,Yes,Yes,No,No,No,No,Yes
J812375,DSL,Yes,Yes,No,No,No,No,Yes,No
F592408,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,No
L825804,DSL,Yes,Yes,No,No,Yes,No,No,Yes
U25555,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes
V67946,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No
E929600,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No
S614208,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No
G991685,None,Yes,Yes,No,No,No,No,Yes,Yes
E674878,DSL,Yes,Yes,No,Yes,No,No,No,No
P885612,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,No
N506492,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes
H173763,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes
Q561452,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No
J29801,None,Yes,Yes,Yes,Yes,No,No,Yes,Yes
G862093,DSL,Yes,No,Yes,No,No,No,Yes,No
T212690,DSL,No,No,No,No,No,No,No,No
C494352,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Yes
S159222,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,No
C739541,DSL,Yes,Yes,Yes,No,Yes,No,Yes,No
M383323,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes
T923695,DSL,Yes,Yes,No,No,No,Yes,No,Yes
E356051,DSL,Yes,Yes,No,Yes,No,No,No,Yes
V852885,DSL,Yes,Yes,Yes,No,No,No,No,No
W334401,None,Yes,No,Yes,No,Yes,No,Yes,No
Y295853,None,Yes,Yes,No,No,No,No,Yes,No
C143365,None,Yes,Yes,No,No,No,Yes,No,No
H148227,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,No
S396173,DSL,Yes,No,No,Yes,Yes,Yes,No,No
D804379,None,Yes,No,No,Yes,No,Yes,Yes,Yes
M153274,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No
F396974,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,Yes
W249508,DSL,Yes,No,Yes,No,No,Yes,Yes,No
W725805,DSL,Yes,No,No,Yes,No,Yes,No,No
G36722,None,Yes,No,No,Yes,No,No,No,No
K901767,None,Yes,No,No,No,Yes,Yes,No,Yes
L33620,DSL,Yes,No,No,Yes,No,Yes,Yes,No
P873435,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
R287565,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes
J908654,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,No
G313318,Fiber Optic,Yes,No,No,Yes,No,Yes,No,Yes
C618633,None,Yes,No,Yes,No,Yes,No,No,Yes
W979591,DSL,Yes,Yes,No,Yes,Yes,Yes,No,No
X19182,None,Yes,No,No,Yes,No,Yes,Yes,No
V920462,DSL,Yes,Yes,Yes,Yes,No,No,No,No
T853519,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes
B969696,DSL,No,No,No,No,No,No,Yes,No
O465631,None,Yes,No,No,No,Yes,No,No,Yes
G214970,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes
H802855,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes
O585815,DSL,Yes,No,No,No,No,Yes,Yes,Yes
O81996,Fiber Optic,No,No,Yes,No,No,No,Yes,Yes
G736869,Fiber Optic,Yes,No,No,No,Yes,No,No,No
W309629,DSL,No,Yes,No,No,Yes,Yes,No,No
H775532,None,Yes,Yes,No,No,No,Yes,No,No
E382571,None,No,No,Yes,No,No,Yes,Yes,No
K900916,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes
H530265,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,Yes
J461018,Fiber Optic,Yes,No,Yes,No,No,Yes,No,Yes
E457135,None,Yes,Yes,No,Yes,Yes,No,No,No
Y285316,None,Yes,Yes,Yes,Yes,Yes,No,No,No
F31690,None,Yes,Yes,Yes,Yes,No,Yes,Yes,No
C440041,None,Yes,Yes,No,Yes,No,Yes,Yes,No
R633194,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,No
H673597,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No
P37481,None,Yes,Yes,No,No,Yes,No,Yes,Yes
D856880,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes
V57129,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes
P790445,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes
R714826,None,Yes,Yes,Yes,No,No,No,No,Yes
H722651,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No
Y816622,DSL,Yes,No,Yes,Yes,No,No,Yes,No
U385565,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,No
R935213,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes
M05412,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes
Y216514,None,Yes,Yes,No,No,No,Yes,No,Yes
U998688,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes
K411031,None,Yes,No,No,No,No,Yes,Yes,No
M78179,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,No
P20993,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes
W370012,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,No
Q674118,Fiber Optic,Yes,No,No,No,Yes,No,No,No
F415956,None,No,No,Yes,Yes,No,Yes,No,Yes
M312951,None,Yes,No,Yes,No,No,Yes,Yes,Yes
Q662651,DSL,Yes,No,No,Yes,Yes,Yes,Yes,No
C336869,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No
A538839,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,Yes
W912425,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No
O996932,Fiber Optic,Yes,No,No,No,No,No,No,No
Z767061,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes
S191552,DSL,Yes,Yes,No,No,No,No,Yes,Yes
G244590,DSL,Yes,No,No,No,Yes,Yes,No,Yes
E566674,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No
J653677,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes
C28344,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,No
H525851,None,Yes,Yes,No,No,No,No,Yes,Yes
H609180,None,Yes,Yes,Yes,No,No,Yes,Yes,Yes
C885204,DSL,Yes,Yes,No,Yes,Yes,No,No,No
F934616,None,Yes,Yes,No,Yes,No,No,No,Yes
W896687,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,No
D556193,None,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
L658290,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No
S245723,None,No,Yes,No,Yes,Yes,No,No,Yes
U276149,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes
I580941,DSL,No,Yes,No,No,Yes,No,No,No
J280552,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes
U993807,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes
G490319,DSL,Yes,No,Yes,No,No,No,No,Yes
F426265,DSL,Yes,Yes,No,No,No,Yes,Yes,No
O860612,DSL,Yes,No,Yes,Yes,No,No,No,Yes
J740076,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,No
C670730,Fiber Optic,Yes,No,Yes,No,No,No,Yes,No
K19269,None,Yes,Yes,No,Yes,Yes,Yes,No,Yes
O134369,DSL,Yes,No,No,No,No,Yes,No,Yes
X290895,None,Yes,No,No,Yes,No,Yes,Yes,Yes
C712292,None,Yes,No,Yes,No,Yes,No,No,No
O186325,DSL,Yes,Yes,No,No,No,No,Yes,No
D277330,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No
J437588,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes
P186990,None,Yes,No,No,No,Yes,No,No,Yes
V352534,DSL,No,Yes,No,Yes,Yes,No,Yes,Yes
V910386,DSL,Yes,No,No,No,No,No,No,No
L163543,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes
X367479,DSL,Yes,Yes,No,Yes,No,No,No,No
L61634,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No
Q483838,None,Yes,Yes,No,No,No,Yes,Yes,No
M928377,DSL,Yes,Yes,No,No,Yes,No,No,No
J20864,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
W861209,Fiber Optic,No,No,No,No,Yes,Yes,No,No
B18085,None,Yes,No,Yes,No,Yes,Yes,No,No
Z506619,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No
I826620,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No
Y622815,None,Yes,No,No,No,Yes,No,No,Yes
Q40996,None,Yes,No,No,No,No,No,No,Yes
G932953,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,Yes
A800117,None,Yes,No,No,No,Yes,No,Yes,Yes
I88700,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No
Q747686,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes
R540763,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,Yes
J304631,Fiber Optic,Yes,No,No,No,No,No,No,Yes
Q590164,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,No
Q567451,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes
J73042,DSL,No,Yes,No,Yes,No,No,No,No
G364947,None,Yes,No,Yes,No,Yes,No,No,No
Q501688,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,Yes
B269098,None,Yes,Yes,No,Yes,No,No,No,Yes
H73808,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,No
W260869,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes
S204121,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes
O952757,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
R378631,DSL,Yes,No,Yes,No,No,Yes,No,No
O940498,None,No,No,No,Yes,Yes,No,Yes,No
W100112,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No
X121568,None,Yes,No,No,Yes,No,No,Yes,No
Q655052,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes
C485577,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No
X19436,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No
K505990,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No
A282518,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes
B591314,DSL,Yes,No,No,No,No,No,No,No
I86932,DSL,Yes,No,Yes,Yes,No,Yes,No,Yes
G554632,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
O220358,None,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
J687394,Fiber Optic,Yes,No,Yes,No,Yes,No,No,No
D981634,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No
S963269,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,Yes
G912657,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No
B75095,DSL,No,Yes,Yes,Yes,No,No,Yes,No
K594387,DSL,No,No,No,Yes,No,Yes,No,No
X371370,DSL,Yes,Yes,No,Yes,No,No,No,No
I631527,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Yes
E261748,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes
L522392,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
S130816,DSL,No,Yes,No,No,No,No,No,No
Z236621,DSL,No,Yes,No,Yes,Yes,No,No,Yes
P988126,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No
O279490,None,Yes,No,Yes,Yes,Yes,No,No,Yes
F347644,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes
M134797,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No
J479196,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes
N147701,None,Yes,No,Yes,No,No,No,No,Yes
U433590,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,No
E517902,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No
X760972,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes
Z116711,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes
W951099,Fiber Optic,Yes,No,Yes,No,No,No,No,No
U448618,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes
R245369,None,Yes,Yes,No,Yes,No,Yes,No,No
C294086,DSL,Yes,No,No,Yes,Yes,No,No,Yes
Z23232,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,No
L480478,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes
B912449,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes
D291600,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes
L184027,DSL,Yes,No,No,No,Yes,Yes,No,Yes
M495151,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes
M726047,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No
R91007,None,No,No,No,Yes,No,Yes,No,Yes
G381370,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes
E399736,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes
N397043,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,Yes
B874036,None,Yes,Yes,No,No,Yes,No,No,No
E245051,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No
G933624,DSL,Yes,No,Yes,Yes,No,Yes,No,No
C554295,Fiber Optic,Yes,No,No,No,Yes,No,No,No
A981600,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,No
N740549,None,Yes,Yes,No,Yes,Yes,Yes,Yes,No
Y834953,DSL,Yes,No,Yes,Yes,No,No,No,No
Q570234,None,Yes,No,Yes,No,No,No,Yes,No
C867426,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,No
G991106,None,Yes,Yes,No,No,No,Yes,Yes,No
