CustomerID,City,State,Zip_Code,Age,Gender,Senior_Citizen,Marital,Dependents,Tenure_Months,Phone,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Churn
2235-ZGKPT,Surprise,AZ,85379,73,Female,No,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.85,Yes
3891-PUQOD,Prescott Valley,AZ,86314,70,Female,No,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.2,Yes
0689-NKYLF,Glendale,AZ,85303,77,Male,No,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.2,Yes
3658-KIBGF,Arlington,AZ,85322,73,Female,No,No,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.9,Yes
5519-YLDGW,Glendale,AZ,85310,74,Female,No,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.9,Yes
4946-EDSEW,Page,AZ,86040,78,Female,No,Yes,Yes,11,Yes,No,None,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.25,Yes
2516-VQRRV,Willow Beach,AZ,86445,76,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.45,Yes
7580-UGXNC,Glendale,AZ,85310,66,Female,Yes,No,No,2,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.85,Yes
5178-LMXOP,Tolleson,AZ,85353,65,Male,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,Yes
8185-UPYBR,Tempe,AZ,85284,65,Male,No,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,Yes
4585-HETAI,Tacna,AZ,85352,76,Female,No,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.75,Yes
7526-BEZQB,Mohave Valley,AZ,86440,74,Male,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,Yes
4951-UKAAQ,Sasabe,AZ,85633,76,Female,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.95,Yes
2108-YKQTY,Young,AZ,85554,79,Female,No,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.7,Yes
4918-QLLIW,Peoria,AZ,85345,79,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),53.4,Yes
7056-IMHCC,Tucson,AZ,85757,76,Male,Yes,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.9,Yes
1625-JAIIY,Cameron,AZ,86020,73,Female,No,Yes,No,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,83,Yes
2947-DOMLJ,Tombstone,AZ,85638,79,Male,No,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.6,Yes
4112-LUEIZ,Flagstaff,AZ,86001,80,Male,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,Yes
4510-HIMLV,New River,AZ,85087,74,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,Yes
8749-JMNKX,Flagstaff,AZ,86004,68,Male,Yes,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.8,Yes
2430-USGXP,Phoenix,AZ,85027,70,Male,No,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,Yes
5955-ERIHD,Oatman,AZ,86433,70,Male,No,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,Yes
0917-EZOLA,Gilbert,AZ,85295,71,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.15,Yes
5949-EBSQK,Phoenix,AZ,85043,80,Male,No,Yes,Yes,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),61.45,Yes
7274-RTAPZ,Cornville,AZ,86325,80,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.55,Yes
0311-UNPFF,Second Mesa,AZ,86043,80,Female,No,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.8,Yes
3834-XUIFC,Phoenix,AZ,85041,73,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.2,Yes
8414-MYSHR,Temple Bar Marina,AZ,86443,72,Male,Yes,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.4,Yes
7599-FKVXZ,Tuba City,AZ,86045,74,Male,No,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.15,Yes
8229-TNIQA,Hayden,AZ,85135,69,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,Yes
6221-AVQYL,Chandler,AZ,85286,65,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.25,Yes
7743-EXURX,Phoenix,AZ,85003,73,Male,No,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.05,Yes
5569-KGJHX,Glendale,AZ,85301,66,Female,No,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.35,Yes
4988-IQIGL,Tucson,AZ,85706,68,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,Yes
7730-IUTDZ,Carefree,AZ,85377,75,Male,No,No,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,Yes
0426-TIRNE,Tucson,AZ,85755,72,Female,No,No,No,1,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.9,Yes
7587-RZNME,Maricopa,AZ,85139,69,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.3,Yes
0748-RDGGM,Picacho,AZ,85141,67,Male,No,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.5,Yes
4706-AXVKM,Pine,AZ,85544,68,Female,Yes,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.8,Yes
5889-JTMUL,Paulden,AZ,86334,66,Female,Yes,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.05,Yes
9026-RNUJS,Tucson,AZ,85742,79,Male,Yes,No,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.35,Yes
3746-EUBYR,Tumacacori,AZ,85640,67,Male,No,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,Yes
2332-EFBJY,Nogales,AZ,85621,77,Male,No,No,No,16,Yes,No,None,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.7,Yes
9474-PHLYD,Tubac,AZ,85646,80,Female,No,No,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,Yes
2165-VOEGB,Bapchule,AZ,85121,68,Female,No,No,No,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,Yes
2219-MVUSO,Phoenix,AZ,85022,80,Male,No,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.15,Yes
8914-RBTSB,Scottsdale,AZ,85254,77,Male,No,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,93.8,Yes
0963-ZBDRN,Pinedale,AZ,85934,75,Male,No,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,Yes
7594-RQHXR,Gilbert,AZ,85234,73,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,Yes
6331-EWIEB,Yarnell,AZ,85362,67,Male,No,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.25,Yes
5998-VVEJY,Chino Valley,AZ,86323,73,Male,No,No,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,Yes
1624-NALOJ,Alpine,AZ,85920,65,Male,Yes,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,Yes
4317-VTEOA,Green Valley,AZ,85622,65,Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.75,Yes
1670-SVOWZ,Glendale,AZ,85302,72,Female,No,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.65,Yes
7541-YLXCL,Tucson,AZ,85712,78,Male,No,No,No,36,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,65.4,Yes
0260-ZDLGK,Nogales,AZ,85621,72,Female,No,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.9,Yes
8722-NGNBH,Aguila,AZ,85320,70,Male,No,No,No,5,No,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,40,Yes
6210-KBBPI,Salome,AZ,85348,77,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,Yes
0133-BMFZO,Phoenix,AZ,85023,65,Female,No,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.25,Yes
6128-CZOMY,Kaibeto,AZ,86053,79,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,Yes
9540-JYROE,Wellton,AZ,85356,71,Male,No,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,Yes
2260-USTRB,Phoenix,AZ,85031,70,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.2,Yes
3656-TKRVZ,Rock Point,AZ,86545,73,Female,No,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.35,Yes
8623-TMRBY,Tucson,AZ,85749,65,Male,Yes,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.2,Yes
1501-SGHBW,Shonto,AZ,86054,79,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.85,Yes
3208-YPIOE,Elgin,AZ,85611,69,Male,No,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,Yes
2612-RANWT,Flagstaff,AZ,86001,66,Female,No,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.15,Yes
6900-PXRMS,Keams Canyon,AZ,86034,76,Male,Yes,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.75,Yes
3346-BRMIS,Littlefield,AZ,86432,78,Female,Yes,Yes,No,18,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.35,Yes
2933-FILNV,Globe,AZ,85501,73,Female,No,Yes,Yes,2,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.4,Yes
9986-BONCE,San Luis,AZ,85349,65,Female,No,No,No,4,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.95,Yes
2722-JMONI,Topock,AZ,86436,75,Female,Yes,Yes,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.55,Yes
4083-EUGRJ,Pinetop,AZ,85935,68,Male,No,No,No,9,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.25,Yes
7579-OOPEC,Flagstaff,AZ,86011,79,Female,Yes,Yes,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.15,Yes
1771-OADNZ,Saint Johns,AZ,85936,66,Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.9,Yes
0612-RTZZA,Sasabe,AZ,85633,73,Female,Yes,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,Yes
6410-LEFEN,Safford,AZ,85546,80,Female,No,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.15,Yes
3194-ORPIK,Tucson,AZ,85756,65,Female,No,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.4,Yes
8816-VXNZD,Gold Canyon,AZ,85118,73,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,Yes
9378-FXTIZ,Avondale,AZ,85323,73,Female,No,Yes,No,54,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),70.15,Yes
1723-HKXJQ,Phoenix,AZ,85053,70,Male,No,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.75,Yes
7825-GKXMW,Tucson,AZ,85736,67,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.8,Yes
1240-KNSEZ,Sanders,AZ,86512,75,Male,No,No,No,1,Yes,No,None,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.1,Yes
0836-SEYLU,New River,AZ,85087,65,Male,No,Yes,No,9,No,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,40.65,Yes
4433-JCGCG,Tucson,AZ,85748,78,Male,Yes,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101,Yes
3716-BDVDB,Valentine,AZ,86437,79,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,Yes
5899-MQZZL,Palo Verde,AZ,85343,69,Female,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75,Yes
6849-OYAMU,Phoenix,AZ,85086,72,Male,No,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),100,Yes
9488-HGMJH,Nutrioso,AZ,85932,69,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.15,Yes
6038-GCYEC,Sacaton,AZ,85147,77,Female,No,No,No,24,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.15,Yes
1150-WFARN,Sells,AZ,85634,65,Female,No,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.75,Yes
3144-AUDBS,Apache Junction,AZ,85120,68,Female,No,Yes,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.15,Yes
5616-PRTNT,Rand,CO,80473,65,Male,No,No,Yes,20,Yes,No,None,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.4,Yes
4818-QIUFN,Craig,CO,81625,68,Female,Yes,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,Yes
6961-VCPMC,Pitkin,CO,81241,79,Male,Yes,Yes,No,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.4,Yes
6688-UZPWD,Ault,CO,80610,65,Female,No,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102,Yes
2839-RFSQE,Crawford,CO,81415,77,Female,No,No,No,2,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.65,Yes
0968-GSIKN,Boulder,CO,80305,77,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.8,Yes
1965-DDBWU,Paoli,CO,80746,69,Male,No,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.05,Yes
9057-SIHCH,Broomfield,CO,80021,79,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.6,Yes
6771-XWBDM,Boulder,CO,80310,73,Female,No,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,Yes
8601-QACRS,Olathe,CO,81425,70,Female,No,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.6,Yes
2391-SOORI,Telluride,CO,81435,71,Male,No,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.35,Yes
2645-QTLMB,Colorado Springs,CO,80926,78,Male,No,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,Yes
4806-HIPDW,Westcliffe,CO,81252,73,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.95,Yes
4424-TKOPW,Colorado Springs,CO,80904,75,Male,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,Yes
8443-ZRDBZ,Gunnison,CO,81230,78,Male,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,Yes
9136-ALYBR,Colorado Springs,CO,80910,67,Male,No,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,Yes
7479-NITWS,Clark,CO,80428,66,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.35,Yes
2959-MJHIC,Denver,CO,80209,71,Male,No,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.35,Yes
4201-JMNGR,Kittredge,CO,80457,74,Female,Yes,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.8,Yes
5960-WPXQM,Avon,CO,81620,71,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.05,Yes
0684-AOSIH,Bayfield,CO,81122,69,Male,No,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95,Yes
8260-NGFNY,Littleton,CO,80122,76,Female,No,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.2,Yes
1866-RZZQS,Colorado Springs,CO,80951,78,Male,Yes,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.4,Yes
8631-NBHFZ,Englewood,CO,80113,77,Male,Yes,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.4,Yes
4958-XCBDQ,Arboles,CO,81121,72,Male,Yes,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,Yes
8337-UPOAQ,Oak Creek,CO,80467,76,Male,Yes,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,Yes
1725-IQNIY,Denver,CO,80246,71,Male,No,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.75,Yes
6598-RFFVI,Cimarron,CO,81220,79,Male,No,No,No,2,Yes,No,None,No,No,No,No,No,No,One year,No,Credit card (automatic),19.3,Yes
6712-OAWRH,Victor,CO,80860,72,Female,Yes,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.25,Yes
8614-VGMMV,Tabernash,CO,80478,77,Female,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.1,Yes
2930-UOTMB,Oak Creek,CO,80467,65,Female,No,No,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),65.25,Yes
5914-DVBWJ,Monarch,CO,81227,72,Female,Yes,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.45,Yes
2533-QVMSK,Estes Park,CO,80517,65,Male,No,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,94.1,Yes
8644-XLFBW,Weston,CO,81091,65,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,Yes
8625-AZYZY,Colorado Springs,CO,80923,68,Male,No,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.65,Yes
9306-CPCBC,Glade Park,CO,81523,76,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.25,Yes
1833-VGRUM,Indian Hills,CO,80454,70,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.2,Yes
8374-XGEJJ,Hartsel,CO,80449,73,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101,Yes
2656-TABEH,Longmont,CO,80504,77,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,Yes
6946-LMSQS,Redvale,CO,81431,74,Male,Yes,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,89.05,Yes
2325-ZUSFD,Anton,CO,80801,79,Female,No,Yes,No,57,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),70.1,Yes
3932-CMDTD,Longmont,CO,80503,69,Female,No,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,105.65,Yes
4039-HEUNW,Wellington,CO,80549,80,Male,Yes,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.5,Yes
0812-WUPTB,Nederland,CO,80466,77,Male,Yes,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.85,Yes
3594-UVONA,Manzanola,CO,81058,67,Female,No,No,No,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),85.95,Yes
0004-TLHLJ,Denver,CO,80205,79,Male,No,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.9,Yes
5089-IFSDP,Parshall,CO,80468,66,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.45,Yes
4817-VYYWS,Aurora,CO,80017,72,Female,No,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,Yes
1396-QWFBJ,Hugo,CO,80821,75,Female,No,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.05,Yes
5299-SJCZT,Fountain,CO,80817,65,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.55,Yes
2403-BCASL,Edwards,CO,81632,71,Male,Yes,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.95,Yes
2898-LSJGD,Aurora,CO,80017,70,Female,No,Yes,No,21,No,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,55.95,Yes
7359-PTSXY,Ovid,CO,80744,79,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.75,Yes
4503-BDXBD,Glenwood Springs,CO,81601,79,Male,No,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.95,Yes
6086-ESGRL,Parshall,CO,80468,66,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.15,Yes
3886-CERTZ,Florence,CO,81226,75,Female,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.25,Yes
5759-RCVCB,Moffat,CO,81143,77,Female,No,No,No,3,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),35.2,Yes
6372-RFVNS,Cedaredge,CO,81413,66,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,Yes
8938-UMKPI,Cahone,CO,81320,66,Female,No,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,Yes
0991-BRRFB,Englewood,CO,80113,71,Male,No,No,No,18,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.4,Yes
3871-IKPYH,Agate,CO,80101,65,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.1,Yes
6319-IEJWJ,Kittredge,CO,80457,65,Male,No,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.2,Yes
9025-AOMKI,Nathrop,CO,81236,80,Female,No,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.55,Yes
