Sentiment,Clean_Review
0,"['consistent', 'thread', 'holding', 'series', 'together', 'amazing', 'performance', 'leni', 'parker', 'anita', 'laselva', 'two', 'taelons', 'quiet', 'idealogical', 'conflict']"
0,"['movie', 'really', 'dislike']"
0,"['one', 'boring', 'horror', 'movie', '90', 'mainly', 'start', 'slow', 'center', 'boring', 'atmosphere']"
0,"['puppet', 'look', 'really', 'cheesy', 'not', 'good', 'way', 'like', 'puppet', 'master', '80', 'flick']"
0,"['story', 'lame', 'not', 'interesting', 'never', 'really', 'explains', 'sinister', 'origin', 'puppet']"
0,"['death', 'scene', 'like', 'previous', 'movie', 'f', 'x', 'terrible']"
0,"['felt', 'asleep', 'first', 'time', 'watched', 'recommend', 'insomniac']"
1,"['fact', 'film', 'wonderful', 'heartwarming', 'tale', 'two', 'people', 'chasing', 'dream']"
1,"['best', 'part', 'nurse', 'betty', 'unpredictability']"
1,"['director', 'neil', 'labute', 'us', 'brutal', 'violence', 'seperate', 'dream', 'reality', 'along', 'touching', 'drama', 'hilarious', 'comedy', 'never', 'tell', 'going', 'happen', 'next']"
0,"['otherwise', 'don', 'even', 'waste', 'time']"
0,"['one', 'just', 'fails', 'create', 'real', 'suspense']"
0,"['killer', 'don', 'expect', 'anything', 'original', 'even', 'remotely', 'frightening']"
1,"['however', 'pretty', 'good', 'acting', 'least', 'type', 'film']"
0,"['sorry', 'but', 'really', 'recommend', 'anyone']"
0,"['one', 'boring', 'pointless', 'movie', 'ever', 'seen']"
0,"['secondary', 'plot', 'line', 'incomprehensible', 'relation', 'primary', 'plot', 'line', 'mystifying']"
0,['hated']
0,"['one', 'worst', 'sandra', 'bullock', 'movie', 'since', 'speed', '2', 'but', 'not', 'quite', 'bad']"
0,"['don', 'understand', 'how', 'garbage', 'got', 'shelf', 'movie', 'store', 'not', 'even', 'real', 'movie']"
0,"['highly', 'doubt', 'anyone', 'could', 'ever', 'like', 'trash']"
0,"['not', 'movie', 'making']"
0,"['acting', 'like', 'watching', 'wooden', 'puppet', 'moving', 'around', 'reading', 'book', 'how', 'bad']"
0,"['warn', 'not', 'rent', 'movie', 'dumbest', 'thing', 'never', 'seen']"
1,"['saw', 'short', 'film', 'hbo', 'day', 'absolutely', 'loved']"
1,"['didn', 'realize', 'how', 'wonderful', 'short', 'really', 'last', 'two', 'scene']"
1,"['excellent', 'short', 'film']"
1,"['hopefully', 'director', 'james', 'cox', 'turn', 'short', 'feature', 'length', 'film', 'cast', 'win', 'u', 'whole', 'new', 'film']"
0,"['agree', 'jessica', 'movie', 'pretty', 'bad']"
0,"['character', 'one', 'dimensional', 'even', 'good', 'guy', 'especially', 'bad', 'guy']"
0,"['story', 'line', 'totally', 'predictable']"
1,"['not', 'much', 'dialogue', 'not', 'much', 'music', 'whole', 'film', 'shot', 'elaborately', 'aesthetically', 'like', 'sculpture']"
0,"['seen', 'soap', 'opera', 'intelligent', 'movie']"
0,"['bad', 'character', 'bad', 'story', 'bad', 'acting']"
0,"['really', 'awful']"
0,"['not', 'easy', 'watch']"
1,"['funny', 'clever', 'hip', 'just', 'like', 'pray', 'previous', 'film', 'hype']"
1,"['long', 'time', 'didn', 'see', 'charismatic', 'actor', 'screen']"
1,"['paolo', 'sorrentino', 'ha', 'written', 'wonderful', 'story', 'loneliness', 'tony', 'ha', 'built', 'one', 'unforgettable', 'character', 'seen', 'movie', 'recent', 'year']"
1,"['movie', 'not', 'completely', 'perfect', 'but', 'titta', 'di', 'girolamo', 'stay', 'long', 'time', 'vision', 'movie']"
1,"['rate', 'movie', '9', '10']"
1,"['not', 'know', 'emilio', 'estevez', 'directorial', 'debut', 'but', 'pacing', 'interplay', 'development', 'character', 'well', 'clever', 'camera', 'work', 'surrounding', 'character', 'estevez', 'play', 'suggest', 'natural', 'eye']"
1,"['interplay', 'martin', 'emilio', 'contains', 'wonderful', 'chemistry', 'saw', 'wall', 'street', 'martin', 'charlie']"
1,"['kathy', 'bates', 'wonderful', 'character', 'subtle', 'desperation', 'escapism', 'variation', 'character', 'play', 'field', 'lord']"
1,"['reader', 'already', 'seen', 'one', 'miyazaki', 'film', 'still', 'top', 'form', 'made', 'another', 'worthwhile', 'experience']"
1,"['never', 'condescends', 'character', 'good', 'genuine', 'heart', 'believable', 'problem']"
1,"['two', 'main', 'character', 'may', 'two', 'believable', 'child', 'ever', 'saw', 'put', 'screen']"
1,"['easy', 'love', 'but', 'even', 'easy', 'identify']"
1,"['movie', 'great', 'especially', 'enjoy', 'visual', 'art']"
1,"['scenery', 'two', 'daughter', 'paint', 'photograph', 'beautiful']"
1,"['story', 'also', 'funny', 'poignant', 'time']"
1,"['people', 'like', 'european', 'film', 'art', 'movie', 'like', 'movie']"
1,"['truly', 'art', 'movie', 'actually', 'ha', 'lot', 'art']"
1,"['go', 'rent']"
1,"['however', 'finally', 'watching', 'film', 'realized', 'not', 'closed', 'mind', 'brilliance', 'depicts', 'also', 'found', 'watching']"
1,"['one', 'movie', 'never', 'cease', 'interest', 'simply', 'keep', 'alert', 'try', 'attempt', 'decipher', 'meaning']"
1,"['brilliance', 'indeed']"
1,"['but', 'liked', 'movie', 'like', 'matrix', 'better', 'yet', 'sequel', 'think', 'appreciate', 'thought', 'provoking', 'mindblowing', 'experience', 'film', 'give']"
1,"['think', 'film', 'like', 'dream']"
1,"['simply', 'beautiful']"
1,"['rickman', 'stowe', 'play', 'role', 'hilt', 'tale', 'childrens', 'book', 'writer', 'maybe', 'ha', 'written', 'subversive', 'tract']"
1,"['gloriously', 'fun', 'fast', 'paced', 'fairly', 'accurate', 'portrayal', 'night', 'raver']"
1,"['present', 'idyllic', 'yet', 'serious', 'portrayal', 'ups', 'character', 'life']"
0,"['just', 'whatever', 'avoid', 'groove', 'antithesis', 'good', 'human', 'traffic']"
0,"['bad', 'everyone', 'else', 'involved', 'didn', 'share', 'crowe', 'level', 'dedication', 'quality', 'far', 'better', 'film', 'hand', 'sub', 'par', 'mess']"
0,"['movie', 'seemed', 'little', 'slow', 'first']"
1,"['but', 'picked', 'speed', 'got', 'right', 'point']"
1,"['showed', 'exactly', 'how', 'government', 'scientist', 'argued', 'humanity', 'reason', 'gadget']"
1,['enjoyed']
1,"['recommended', 'friend']"
1,"['particularly', 'pleased', 'acting', 'ability', 'dwight', 'schultz']"
1,"['actor', 'truly', 'understand', 'become', 'particular', 'character', 'delivering', 'convincing', 'sincere', 'performance']"
1,"['screen', 'chemistry', 'critical', 'entire', 'film', 'genuine']"
1,"['film', 'dialogue', 'natural', 'real', 'life']"
1,"['writer', 'gorman', 'bechard', 'undoubtedly', 'homework', 'reference', 'industry', 'character', 'age', 'appropriate']"
1,"['incredible', 'soundtrack', 'truly', 'capture', 'essence', 'film']"
1,"['track', 'command', 'sentiment', 'actually', 'contributing', 'scene', 'character']"
1,"['sort', 'thought', 'provoking', 'film', 'force', 'question', 'threshold', 'loneliness']"
1,"['hayao', 'miyazaki', 'latest', 'eighth', 'film', 'studio', 'ghibili', 'gake', 'no', 'ue', 'no', 'ponyo', 'ponyo', 'cliff', 'sea', 'wonderfully', 'fun', 'imaginative', 'look', 'childhood']"
1,"['time', 'seems', 'film', 'animation', 'ha', 'dominated', 'disney', 'pixar', 'cgi', 'masterpiece', 'refreshing', 'comforting', 'know', 'miyazaki', 'still', 'relying', 'traditional', 'hand', 'drawn', 'animation', 'tell', 'charming', 'enchanting', 'story']"
1,"['enough', 'not', 'said', 'remarkable', 'animation', 'film']"
1,"['art', 'style', 'ha', 'appearance', 'crayon', 'pencil', 'drawing', 'wonderfully', 'colorful', 'fanciful']"
0,"['act', 'film', 'should', 'glad', 'gon', 'na', 'drift', 'away', 'earth', 'far', 'possible']"
0,"['one', 'want', 'surf', 'small', 'wave', 'space', 'movie', '1998', 'deep', 'impact', 'armageddon', 'one', 'fails', 'everywhere']"
0,"['haven', 'choked', 'vomit', 'end', 'cheap', 'drama', 'worthless', 'dialogue', 'must', 'bored', 'death', 'waste', 'time']"
1,"['still', 'make', 'super', 'ending', 'depicts', 'great', 'sea', 'vessel', 'taken', 'mighty', 'frost']"
1,"['just', 'consider', 'excellent', 'story', 'solid', 'acting', 'look', 'film', 'added', 'bonus']"
0,"['instead', 'got', 'bore', 'fest', 'whiny', 'spoiled', 'brat', 'babysitting']"
1,"['watched', 'two', 'sunday', 'ago', 'march', '20th', '2005', 'began', 'really', 'enjoy', 'time', 'taped', 'entire', 'thing']"
1,"['well', 'acted', 'done', 'tv', 'movie']"
1,"['judith', 'light', 'one', 'favorite', 'actress', 'think', 'doe', 'superb', 'job', 'film']"
1,"['keep', 'watching']"
1,"['sad', 'movie', 'but', 'good']"
1,"['not', 'seen', 'movie', 'definitely', 'recommend']"
1,"['lovely', 'usual', 'cutie']"
1,"['still', 'quite', 'interesting', 'entertaining', 'follow']"
1,"['recommend', 'confidence']"
1,"['movie', 'well', 'balanced', 'comedy', 'drama', 'thoroughly', 'enjoyed']"
1,"['riot', 'see', 'hugo', 'weaving', 'play', 'sex', 'obsessed', 'gay', 'real', 'estate', 'salesman', 'us', 'client', 'house', 'tryst', 'flaming', 'darren', 'tom', 'hollander']"
1,"['anyway', 'plot', 'flowed', 'smoothly', 'male', 'bonding', 'scene', 'hoot']"
1,"['opening', 'sequence', 'gem', 'classic', 'cat', 'n', 'mouse', 'game', 'follow', 'delight', 'watch']"
1,"['fan', 'genre', 'heaven']"
1,"['lange', 'become', 'great', 'actress']"
1,"['looked', 'like', 'wonderful', 'story']"
0,"['never', 'walked', 'movie', 'faster']"
0,"['just', 'got', 'bored', 'watching', 'jessice', 'lange', 'take', 'clothes']"
0,"['unfortunately', 'virtue', 'film', 'production', 'work', 'lost', 'regrettable', 'script']"
0,"['word', 'embarrassing']"
0,"['exceptionally', 'bad']"
0,"['insult', 'one', 'intelligence', 'huge', 'waste', 'money']"
1,"['wow', 'loved', 'place']"
0,"['crust', 'not', 'good']"
0,"['not', 'tasty', 'texture', 'just', 'nasty']"
1,"['stopped', 'late', 'may', 'bank', 'holiday', 'rick', 'steve', 'recommendation', 'loved']"
1,"['selection', 'menu', 'great', 'price']"
0,"['getting', 'angry', 'want', 'damn', 'pho']"
0,"['honeslty', 'didn', 'taste', 'fresh']"
0,"['potato', 'like', 'rubber', 'could', 'tell', 'made', 'ahead', 'time', 'kept', 'warmer']"
1,"['fry', 'great']"
1,"['great', 'touch']"
1,"['service', 'prompt']"
0,"['would', 'not', 'go', 'back']"
0,"['cashier', 'no', 'care', 'ever', 'say', 'still', 'ended', 'wayyy', 'overpriced']"
1,"['tried', 'cape', 'cod', 'ravoli', 'chicken', 'cranberry', 'mmmm']"
0,"['disgusted', 'pretty', 'sure', 'human', 'hair']"
0,"['shocked', 'no', 'sign', 'indicate', 'cash']"
1,"['highly', 'recommended']"
0,"['waitress', 'little', 'slow', 'service']"
0,"['place', 'not', 'worth', 'time', 'let', 'alone', 'vega']"
0,"['not', 'like']"
0,"['burrittos', 'blah']"
1,"['food', 'amazing']"
1,"['service', 'also', 'cute']"
1,"['could', 'care', 'less', 'interior', 'just', 'beautiful']"
1,['performed']
1,"['right', 'red', 'velvet', 'cake', 'ohhh', 'stuff', 'good']"
0,"['never', 'brought', 'salad', 'asked']"
1,"['hole', 'wall', 'ha', 'great', 'mexican', 'street', 'taco', 'friendly', 'staff']"
0,"['took', 'hour', 'get', 'food', '4', 'table', 'restaurant', 'food', 'luke', 'warm', 'sever', 'running', 'around', 'like', 'totally', 'overwhelmed']"
0,"['worst', 'salmon', 'sashimi']"
1,"['also', 'combo', 'like', 'burger', 'fry', 'beer', '23', 'decent', 'deal']"
0,"['like', 'final', 'blow']"
1,"['found', 'place', 'accident', 'could', 'not', 'happier']"
0,"['seems', 'like', 'good', 'quick', 'place', 'grab', 'bite', 'familiar', 'pub', 'food', 'but', 'favor', 'look', 'elsewhere']"
1,"['overall', 'like', 'place', 'lot']"
1,"['redeeming', 'quality', 'restaurant', 'inexpensive']"
1,"['ample', 'portion', 'good', 'price']"
0,"['poor', 'service', 'waiter', 'made', 'feel', 'like', 'stupid', 'every', 'time', 'came', 'table']"
1,"['first', 'visit', 'hiro', 'delight']"
0,"['service', 'suck']"
1,"['shrimp', 'tender', 'moist']"
0,"['not', 'deal', 'good', 'enough', 'would', 'drag', 'establishment']"
0,"['hard', 'judge', 'whether', 'side', 'good', 'grossed', 'melted', 'styrofoam', 'didn', 'want', 'eat', 'fear', 'getting', 'sick']"
1,"['positive', 'note', 'server', 'attentive', 'provided', 'great', 'service']"
0,"['frozen', 'puck', 'disgust', 'worst', 'people', 'behind', 'register']"
1,"['thing', 'like', 'prime', 'rib', 'dessert', 'section']"
0,"['bad', 'food', 'damn', 'generic']"
1,"['burger', 'good', 'beef', 'cooked', 'just', 'right']"
1,"['want', 'sandwich', 'just', 'go', 'firehouse']"
1,"['side', 'greek', 'salad', 'greek', 'dressing', 'tasty', 'pita', 'hummus', 'refreshing']"
1,"['ordered', 'duck', 'rare', 'pink', 'tender', 'inside', 'nice', 'char', 'outside']"
1,"['came', 'running', 'u', 'realized', 'husband', 'left', 'sunglass', 'table']"
1,"['chow', 'mein', 'good']"
0,"['horrible', 'attitude', 'towards', 'customer', 'talk', 'one', 'customer', 'don', 'enjoy', 'food']"
1,"['portion', 'huge']"
1,"['loved', 'friendly', 'server', 'great', 'food', 'wonderful', 'imaginative', 'menu']"
0,"['heart', 'attack', 'grill', 'downtown', 'vega', 'absolutely', 'flat', 'lined', 'excuse', 'restaurant']"
0,"['not', 'much', 'seafood', 'like', '5', 'string', 'pasta', 'bottom']"
1,"['salad', 'just', 'right', 'amount', 'sauce', 'not', 'power', 'scallop', 'perfectly', 'cooked']"
0,"['ripped', 'banana', 'not', 'ripped', 'but', 'petrified', 'tasteless']"
0,"['least', 'think', 'refill', 'water', 'struggle', 'wave', '10', 'minute']"
1,"['place', 'receives', 'star', 'appetizer']"
1,"['cocktail', 'handmade', 'delicious']"
1,"['definitely', 'go', 'back']"
1,"['glad', 'found', 'place']"
1,"['great', 'food', 'service', 'huge', 'portion', 'give', 'military', 'discount']"
1,"['always', 'great', 'time', 'gringo']"
1,"['update', 'went', 'back', 'second', 'time', 'still', 'just', 'amazing']"
0,"['got', 'food', 'apparently', 'never', 'heard', 'salt', 'batter', 'fish', 'chewy']"
1,"['great', 'way', 'finish', 'great']"
1,"['deal', 'included', '5', 'tasting', '2', 'drink', 'jeff', 'went', 'beyond', 'expected']"
1,"['really', 'really', 'good', 'rice', 'time']"
0,"['service', 'meh']"
0,"['took', '30', 'min', 'get', 'milkshake', 'nothing', 'chocolate', 'milk']"
0,"['guess', 'should', 'known', 'place', 'would', 'suck', 'inside', 'excalibur', 'but', 'didn', 'use', 'common', 'sense']"
0,"['scallop', 'dish', 'quite', 'appalling', 'value', 'well']"
0,"['2', 'time', 'bad', 'customer', 'service']"
1,"['sweet', 'potato', 'fry', 'good', 'seasoned', 'well']"
1,"['today', 'second', 'time', 'lunch', 'buffet', 'pretty', 'good']"
0,"['much', 'good', 'food', 'vega', 'feel', 'cheated', 'wasting', 'eating', 'opportunity', 'going', 'rice', 'company']"
0,"['coming', 'like', 'experiencing', 'underwhelming', 'relationship', 'party', 'wait', 'person', 'ask', 'break']"
0,"['walked', 'place', 'smelled', 'like', 'old', 'grease', 'trap', '2', 'others', 'eating']"
0,"['turkey', 'roast', 'beef', 'bland']"
1,"['place', 'ha']"
0,"['pan', 'cake', 'everyone', 'raving', 'taste', 'like', 'sugary', 'disaster', 'tailored', 'palate', 'six', 'year', 'old']"
1,"['love', 'pho', 'spring', 'roll', 'oh', 'yummy', 'try']"
0,"['poor', 'batter', 'meat', 'ratio', 'made', 'chicken', 'tender', 'unsatisfying']"
1,"['say', 'food', 'amazing']"
1,"['omelet', 'die']"
1,"['everything', 'fresh', 'delicious']"
0,"['summary', 'largely', 'disappointing', 'dining', 'experience']"
1,"['like', 'really', 'sexy', 'party', 'mouth', 'outrageously', 'flirting', 'hottest', 'person', 'party']"
0,"['never', 'hard', 'rock', 'casino', 'never', 'ever', 'step', 'forward']"
1,"['best', 'breakfast', 'buffet']"
0,"['say', 'bye', 'bye', 'tip', 'lady']"
0,"['never', 'go']"
1,['back']
1,"['food', 'arrived', 'quickly']"
0,"['not', 'good']"
1,"['side', 'cafe', 'serf', 'really', 'good', 'food']"
1,"['server', 'fantastic', 'found', 'wife', 'love', 'roasted', 'garlic', 'bone', 'marrow', 'added', 'extra', 'meal', 'another', 'marrow', 'go']"
1,"['good', 'thing', 'waiter', 'helpful', 'kept', 'bloddy', 'mary', 'coming']"
1,"['best', 'buffet', 'town', 'price', 'not', 'beat']"
1,"['loved', 'mussel', 'cooked', 'wine', 'reduction', 'duck', 'tender', 'potato', 'dish', 'delicious']"
1,"['one', 'better', 'buffet']"
1,"['went', 'tigerlilly', 'fantastic', 'afternoon']"
1,"['food', 'delicious', 'bartender', 'attentive', 'personable', 'got', 'great', 'deal']"
1,"['ambience', 'wonderful', 'music', 'playing']"
1,"['go', 'back', 'next', 'trip']"
1,"['sooooo', 'good']"
0,"['real', 'sushi', 'lover', 'let', 'honest', 'yama', 'not', 'good']"
0,"['least', '40min', 'passed', 'u', 'ordering', 'food', 'arriving', 'wasn', 'busy']"
1,"['really', 'fantastic', 'thai', 'restaurant', 'definitely', 'worth', 'visit']"
1,"['nice', 'spicy', 'tender']"
1,"['good', 'price']"
1,['check']
0,"['pretty', 'gross']"
0,"['better', 'atmosphere']"
0,"['kind', 'hard', 'mess', 'steak', 'but']"
0,"['although', 'much', 'liked', 'look', 'sound', 'place', 'actual', 'experience', 'bit', 'disappointing']"
0,"['just', 'don', 'know', 'how', 'place', 'managed', 'served', 'blandest', 'food', 'ever', 'eaten', 'preparing', 'indian', 'cuisine']"
0,"['worst', 'service', 'boot', 'but', 'least', 'worry']"
1,"['service', 'fine', 'waitress', 'friendly']"
1,"['guy', 'steak', 'steak', 'loving', 'son', 'ha', 'steak', 'best', 'worst', 'place', 'said', 'best', 'steak', 'ever', 'eaten']"
1,"['thought', 'venture', 'away', 'get', 'good', 'sushi', 'but', 'place', 'really', 'hit', 'spot', 'night']"
0,"['host', 'staff', 'lack', 'better', 'word', 'bitch']"
0,"['bland', 'not', 'liking', 'place', 'number', 'reason', 'don', 'want', 'waste', 'time', 'bad', 'reviewing', 'leave']"
1,"['phenomenal', 'food', 'service', 'ambiance']"
0,"['wouldn', 'return']"
1,"['definitely', 'worth', 'venturing', 'strip', 'pork', 'belly', 'return', 'next', 'time', 'vega']"
0,"['place', 'way', 'overpriced', 'mediocre', 'food']"
1,"['penne', 'vodka', 'excellent']"
1,"['good', 'selection', 'food', 'including', 'massive', 'meatloaf', 'sandwich', 'crispy', 'chicken', 'wrap', 'delish', 'tuna', 'melt', 'tasty', 'burger']"
0,"['management', 'rude']"
1,"['delicious', 'nyc', 'bagel', 'good', 'selection', 'cream', 'cheese', 'real', 'lox', 'caper', 'even']"
1,"['great', 'subway', 'fact', 'good', 'come', 'every', 'subway', 'not', 'meet', 'expectation']"
1,"['seriously', 'solid', 'breakfast']"
1,"['one', 'best', 'bar', 'food', 'vega']"
0,"['extremely', 'rude', 'really', 'many', 'restaurant', 'would', 'love', 'dine', 'weekend', 'vega']"
1,"['drink', 'never', 'empty', 'made', 'really', 'great', 'menu', 'suggestion']"
0,['don']
0,"['waiter', 'wasn', 'helpful', 'friendly', 'rarely', 'checked', 'u']"
0,"['husband', 'ate', 'lunch', 'disappointed', 'food', 'service']"
0,"['red', 'curry', 'much', 'bamboo', 'shoot', 'wasn', 'tasty']"
